source_key_ko,source_key_target,target_language,score,confidence,dist_m,title_ko,title_target,link_method
FoodService:1438:ko,FoodService:1438:ja,ja,100,high,0,궁중해물탕 조씨집 대연본점,宮中ヘムルタン ジョシチブ (궁중해물탕 조씨집),same_id
FoodService:1439:ko,FoodService:1439:ja,ja,100,high,0,까치횟집,カチフェッチブ (까치횟집),same_id
FoodService:1441:ko,FoodService:1441:ja,ja,100,high,0,미청식당,ミチョン食堂 (미청식당),same_id
FoodService:1451:ko,FoodService:1451:ja,ja,100,high,0,원조 바다집,元祖パダチブ (원조 바다집),same_id
FoodService:1453:ko,FoodService:1453:ja,ja,100,high,0,소문난원조조방낙지본점,ソムンナン 元祖ジョバンナクヂ (소문난 원조 조방낙지),same_id
FoodService:1454:ko,FoodService:1454:ja,ja,100,high,0,오대양횟집,オデヤンフェッチブ (오대양횟집),same_id
FoodService:1455:ko,FoodService:1455:ja,ja,100,high,0,오륙도낙지 범일본점,五六島ナクヂ 凡一本店 (오륙도 낙지 범일본점),same_id
FoodService:1456:ko,FoodService:1456:ja,ja,100,high,0,일미아구찜,イルミアグチム (일미아구찜),same_id
FoodService:1457:ko,FoodService:1457:ja,ja,100,high,0,제주복국,済州ポックク (제주복국),same_id
FoodService:1806:ko,FoodService:1806:ja,ja,100,high,0,무진장횟집 기장점,ムジンジャン フェ ッチブ 機張店,same_id
FoodService:1836:ko,FoodService:1836:ja,ja,100,high,0,고등어다찌  연산본점,コドゥンオタチ 蓮山本店 ,same_id
FoodService:2337:ko,FoodService:2337:ja,ja,100,high,0,선창횟집,ソンチャン刺身（선창횟집）,same_id
FoodService:2363:ko,FoodService:2363:ja,ja,100,high,0,우리포차,ウリポチャ（우리포차）,same_id
FoodService:87:ko,FoodService:87:ja,ja,100,high,0,사미헌,思味軒 (사미헌),same_id
FoodService:141:ko,FoodService:141:ja,ja,100,high,0,거대갈비,巨大カルビ (거대갈비),same_id
FoodService:200:ko,FoodService:200:ja,ja,100,high,0,옛날오막집,イェンナル　オマクチブ (옛날 오막집),same_id
FoodService:890:ko,FoodService:890:ja,ja,100,high,0,오륙도 가원,五六島「カウォン」 (오륙도 가원),same_id
FoodService:944:ko,FoodService:944:ja,ja,100,high,0,남촌,ナムチョン (남촌),same_id
FoodService:1100:ko,FoodService:1100:ja,ja,100,high,0,호포갈비 문현점,ホポカルビ　門峴店 (호포갈비 문현점),same_id
FoodService:1242:ko,FoodService:1242:ja,ja,100,high,0,물레방아 즉석구이,ムルレバンア 即席焼き (물레방아 즉석구이),same_id
FoodService:1250:ko,FoodService:1250:ja,ja,100,high,0,목장원,牧場園 (목장원),same_id
FoodService:1275:ko,FoodService:1275:ja,ja,100,high,0,장어촌,うなぎ村 (장어촌),same_id
FoodService:1476:ko,FoodService:1476:ja,ja,100,high,0,육화목,肉火木 ,same_id
FoodService:1478:ko,FoodService:1478:ja,ja,100,high,0,우토피아,ウートピア,same_id
FoodService:1479:ko,FoodService:1479:ja,ja,100,high,0,우봉,ウボン (우봉),same_id
FoodService:1494:ko,FoodService:1494:ja,ja,100,high,0,앙탄,アンタン (앙탄),same_id
FoodService:1536:ko,FoodService:1536:ja,ja,100,high,0,88돼지갈비,88豚カルビ (88돼지갈비),same_id
FoodService:1822:ko,FoodService:1822:ja,ja,100,high,0,곰보식당,ゴンボ食堂(곰보식당),same_id
FoodService:1850:ko,FoodService:1850:ja,ja,100,high,0,초필살돼지구이 해운대 본점,チョピルサル  テジクイ,same_id
FoodService:2325:ko,FoodService:2325:ja,ja,100,high,0,밀양갈비,密陽カルビ(밀양갈비),same_id
FoodService:2327:ko,FoodService:2327:ja,ja,100,high,0,30년전통가마솥석쇠돼지갈비,30年伝統カマソッソクセテジカルビ(30년전통가마솥석쇠돼지갈비),same_id
FoodService:2370:ko,FoodService:2370:ja,ja,100,high,0,해운대암소갈비집,海雲台 アムソカルビチブ（해운대암소갈비집）,same_id
FoodService:2381:ko,FoodService:2381:ja,ja,100,high,0,고기형,コギヒョン(고기형),same_id
FoodService:2384:ko,FoodService:2384:ja,ja,100,high,0,우봉샤브,ウボンしゃぶ（우봉샤브）,same_id
FoodService:1539:ko,FoodService:1539:ja,ja,100,high,0,은하갈비,ウナ・カルビ,same_id
FoodService:1540:ko,FoodService:1540:ja,ja,100,high,0,합천국밥집,ハプチョン・クッパプチプ,same_id
FoodService:1541:ko,FoodService:1541:ja,ja,100,high,0,기장손칼국수,キジャンソンカルグクス,same_id
FoodService:1542:ko,FoodService:1542:ja,ja,100,high,0,쌍둥이돼지국밥,サンドゥンイ・テジクッパプ,same_id
FoodService:1543:ko,FoodService:1543:ja,ja,100,high,0,삼오불고기,5 サモ・プルコギ,same_id
FoodService:1544:ko,FoodService:1544:ja,ja,100,high,0,언양불고기부산집,オニャンプルコギ・プサンチプ,same_id
FoodService:1545:ko,FoodService:1545:ja,ja,100,high,0,은해갈치,ウネカルチ ,same_id
FoodService:1546:ko,FoodService:1546:ja,ja,100,high,0,동백섬횟집, トンベクソム・フェチプ,same_id
FoodService:1547:ko,FoodService:1547:ja,ja,100,high,0,새총횟집,セチョン・フェッチプ,same_id
FoodService:1548:ko,FoodService:1548:ja,ja,100,high,0,초필살돼지구이,チョピルサル・テジクイ,same_id
FoodService:1549:ko,FoodService:1549:ja,ja,100,high,0,거대숯불구이, 巨大スップルクイ,same_id
FoodService:1550:ko,FoodService:1550:ja,ja,100,high,0,부다면옥,プダミョンオク（麺屋）,same_id
FoodService:1551:ko,FoodService:1551:ja,ja,100,high,0,아저씨대구탕, アジョシ・テグタン,same_id
FoodService:1552:ko,FoodService:1552:ja,ja,100,high,0,영남돼지,ヨンナム・テジ ,same_id
FoodService:1553:ko,FoodService:1553:ja,ja,100,high,0,무진장횟집,5 ムジンジャン・フェチプ,same_id
FoodService:1554:ko,FoodService:1554:ja,ja,100,high,0,탐복,6 タムボク,same_id
FoodService:1555:ko,FoodService:1555:ja,ja,100,high,0,미미루,ミミル（美味樓),same_id
FoodService:1556:ko,FoodService:1556:ja,ja,100,high,0,부우사안,ブウサアン,same_id
FoodService:1557:ko,FoodService:1557:ja,ja,100,high,0,산동완탕교자관,山東ワンタン餃子館,same_id
FoodService:1558:ko,FoodService:1558:ja,ja,100,high,0,동경밥상,トンギョン（東京）・パプサン,same_id
FoodService:1559:ko,FoodService:1559:ja,ja,100,high,0,모즈,モズ（百舌）,same_id
FoodService:1560:ko,FoodService:1560:ja,ja,100,high,0,쇼진,精進,same_id
FoodService:1561:ko,FoodService:1561:ja,ja,100,high,0,스시시안,すし・シアン（是安）,same_id
FoodService:1562:ko,FoodService:1562:ja,ja,100,high,0,스시이루카,すし・いるか,same_id
FoodService:1563:ko,FoodService:1563:ja,ja,100,high,0,야키토리해공,やきとり・ヘゴ ン（該工）,same_id
FoodService:1564:ko,FoodService:1564:ja,ja,100,high,0,제로베이스,ゼロ・ベース,same_id
FoodService:1565:ko,FoodService:1565:ja,ja,100,high,0,떼떼오네,テテ・オ・ネ,same_id
FoodService:1566:ko,FoodService:1566:ja,ja,100,high,0,라꽁띠,ラ・コンティ,same_id
FoodService:1567:ko,FoodService:1567:ja,ja,100,high,0,리오네,リオネ,same_id
FoodService:1568:ko,FoodService:1568:ja,ja,100,high,0,쉐프리,シェフ・リ,same_id
FoodService:1569:ko,FoodService:1569:ja,ja,100,high,0,음주양식당오스테리아어부,オステリア・アブー,same_id
FoodService:1570:ko,FoodService:1570:ja,ja,100,high,0,이재모피자,イジェモ・ピザ,same_id
FoodService:1571:ko,FoodService:1571:ja,ja,100,high,0,레땅,レタン,same_id
FoodService:1572:ko,FoodService:1572:ja,ja,100,high,0,라이옥,ライオック,same_id
FoodService:1573:ko,FoodService:1573:ja,ja,100,high,0,달타이,ダル・タイ,same_id
FoodService:1574:ko,FoodService:1574:ja,ja,100,high,0,알로이타이레스토랑,アロイ・タイ・レストラン,same_id
FoodService:1575:ko,FoodService:1575:ja,ja,100,high,0,카파도키아,カッパドキア,same_id
FoodService:1638:ko,FoodService:1638:ja,ja,100,high,0,쥬가정효,ジュガジュンギョウ,same_id
FoodService:1639:ko,FoodService:1639:ja,ja,100,high,0,톤쇼우,とんしょう（豚笑）,same_id
FoodService:1576:ko,FoodService:1576:ja,ja,100,high,0,거북선횟집,コブクソン・フェチプ,same_id
FoodService:1577:ko,FoodService:1577:ja,ja,100,high,0,고스락,コスラク,same_id
FoodService:1578:ko,FoodService:1578:ja,ja,100,high,0,규우정,キュウジョン,same_id
FoodService:1579:ko,FoodService:1579:ja,ja,100,high,0,금랑횟집,クムリャン・フェチプ,same_id
FoodService:1580:ko,FoodService:1580:ja,ja,100,high,0,뉼리,ニューリー,same_id
FoodService:1581:ko,FoodService:1581:ja,ja,100,high,0,맥퀸즈라운지,マッククイーンズラウンジ,same_id
FoodService:1582:ko,FoodService:1582:ja,ja,100,high,0,목장원,モクチャンウォン,same_id
FoodService:1583:ko,FoodService:1583:ja,ja,100,high,0,오륙도가원,オリュクトガウォン,same_id
FoodService:1584:ko,FoodService:1584:ja,ja,100,high,0,이레옥, イレオク（怡來屋）,same_id
FoodService:1585:ko,FoodService:1585:ja,ja,100,high,0,칠성횟집,チルソン・フェチプ,same_id
FoodService:1586:ko,FoodService:1586:ja,ja,100,high,0,남풍,ナムプン（南風）,same_id
FoodService:1587:ko,FoodService:1587:ja,ja,100,high,0,랩24바이쿠무다,ラブ24・ バイ・クムダ,same_id
FoodService:1588:ko,FoodService:1588:ja,ja,100,high,0,르도헤,ル・ドヘ,same_id
FoodService:1589:ko,FoodService:1589:ja,ja,100,high,0,마이클어반팜테이블,マイケル・アーバン・ファーム ・テーブル,same_id
FoodService:1590:ko,FoodService:1590:ja,ja,100,high,0,모리,モリ（森） ,same_id
FoodService:1591:ko,FoodService:1591:ja,ja,100,high,0,무궁화,ムグンファ（無窮花）,same_id
FoodService:1592:ko,FoodService:1592:ja,ja,100,high,0,사까에,サカエ,same_id
FoodService:1593:ko,FoodService:1593:ja,ja,100,high,0,셔블,ショブル,same_id
FoodService:1594:ko,FoodService:1594:ja,ja,100,high,0,아쁘앙,ア・プアン,same_id
FoodService:1595:ko,FoodService:1595:ja,ja,100,high,0,아오모리,靑森,same_id
FoodService:1596:ko,FoodService:1596:ja,ja,100,high,0,율링,ユリング,same_id
FoodService:1597:ko,FoodService:1597:ja,ja,100,high,0,차오란,チャオラン,same_id
FoodService:1598:ko,FoodService:1598:ja,ja,100,high,0,팔레드신,パレ・ド・シン,same_id
FoodService:1599:ko,FoodService:1599:ja,ja,100,high,0,팔레트,パラット,same_id
FoodService:1600:ko,FoodService:1600:ja,ja,100,high,0,하레마,ハレマ,same_id
FoodService:1601:ko,FoodService:1601:ja,ja,100,high,0,60년전통할매국밥,ユクシムニョン・ジョントン （60年伝統）・ハルメ・クッパプ,same_id
FoodService:1602:ko,FoodService:1602:ja,ja,100,high,0,개금밀면,ケグムミルミョン,same_id
FoodService:1603:ko,FoodService:1603:ja,ja,100,high,0,구포촌국수,クポチョングクス,same_id
FoodService:1604:ko,FoodService:1604:ja,ja,100,high,0,금수복국,クムスポックッ,same_id
FoodService:1605:ko,FoodService:1605:ja,ja,100,high,0,금용,9 クムヨン（金龍）,same_id
FoodService:1606:ko,FoodService:1606:ja,ja,100,high,0,기장곰장어,キジャン・コムジャンオ,same_id
FoodService:1607:ko,FoodService:1607:ja,ja,100,high,0,동래할매파전,トンネ・ハルメ・パジョン,same_id
FoodService:1608:ko,FoodService:1608:ja,ja,100,high,0,물꽁식당,ムルコン・シッタン,same_id
FoodService:1609:ko,FoodService:1609:ja,ja,100,high,0,박옥희할매집원조복국,パクオクヒ・ハルメチプ・ウォ ンジョポックッ ,same_id
FoodService:1610:ko,FoodService:1610:ja,ja,100,high,0,배종관동래삼계탕,ペジョングァン・トンネ・サム ゲタン,same_id
FoodService:1611:ko,FoodService:1611:ja,ja,100,high,0,백구당,ペククダン,same_id
FoodService:1612:ko,FoodService:1612:ja,ja,100,high,0,부산명물횟집,プサン・ミョンムル・フェチプ,same_id
FoodService:1613:ko,FoodService:1613:ja,ja,100,high,0,비엔씨,B&C,same_id
FoodService:1614:ko,FoodService:1614:ja,ja,100,high,0,새진주식당,セチンジュ・シッダ ン,same_id
FoodService:1615:ko,FoodService:1615:ja,ja,100,high,0,서울깍두기, ソウル・カクテキ,same_id
FoodService:1616:ko,FoodService:1616:ja,ja,100,high,0,송정3대국밥,ソンジョン・サムデ・クッパプ,same_id
FoodService:1617:ko,FoodService:1617:ja,ja,100,high,0,신발원,シンバ ルウォン（新發園）,same_id
FoodService:1618:ko,FoodService:1618:ja,ja,100,high,0,신창국밥,シンチャン・クッパプ ,same_id
FoodService:1619:ko,FoodService:1619:ja,ja,100,high,0,신흥관,シンフングァン（新興館）,same_id
FoodService:1620:ko,FoodService:1620:ja,ja,100,high,0,옛날오막집,イェンナル・オマクチプ,same_id
FoodService:1621:ko,FoodService:1621:ja,ja,100,high,0,원조할매낙지,ウォンジョ・ハルメナッチ,same_id
FoodService:1622:ko,FoodService:1622:ja,ja,100,high,0,초원복국,チョウォンポックッ,same_id
FoodService:1623:ko,FoodService:1623:ja,ja,100,high,0,평산옥,ピョンサンオク,same_id
FoodService:1625:ko,FoodService:1625:ja,ja,100,high,0,할매재첩국,ハルメ・チェチョプグク,same_id
FoodService:1626:ko,FoodService:1626:ja,ja,100,high,0,해운대소문난암소갈비집,ヘウンデ（海雲台）・ソムンナ ン・アムソカルビチプ,same_id
FoodService:1627:ko,FoodService:1627:ja,ja,100,high,0,레망파티쓰리,レマン・パティセリ,same_id
FoodService:1628:ko,FoodService:1628:ja,ja,100,high,0,머그디저트랩,マグ・デザート・ラブ,same_id
FoodService:1629:ko,FoodService:1629:ja,ja,100,high,0,무슈뱅상,ムシュ・ペンサン,same_id
FoodService:1630:ko,FoodService:1630:ja,ja,100,high,0,보느파티쓰 리,ボヌ・パティスリ,same_id
FoodService:1631:ko,FoodService:1631:ja,ja,100,high,0,브레드365,ブレッド365,same_id
FoodService:1632:ko,FoodService:1632:ja,ja,100,high,0,브리앙,ブリアン,same_id
FoodService:1633:ko,FoodService:1633:ja,ja,100,high,0,옵스,オプス,same_id
FoodService:1634:ko,FoodService:1634:ja,ja,100,high,0,모모스커피,モモス・コーヒー,same_id
FoodService:1635:ko,FoodService:1635:ja,ja,100,high,0,베르크로스터스,ベルク・ロースターズ,same_id
FoodService:1636:ko,FoodService:1636:ja,ja,100,high,0,블랙업커피,ブラック・アップ・コーヒー,same_id
FoodService:1637:ko,FoodService:1637:ja,ja,100,high,0,히떼로스터리,ヒュッテ・ロースタリー,same_id
FestivalService:71:ko,FestivalService:71:ja,ja,100,high,0,"부산바다축제(한,영, 중간,중번,일)",釜山海祭り,same_id
FestivalService:253:ko,FestivalService:253:ja,ja,100,high,0,"수국축제(한,영,중간,중번,일)",太宗台、太宗寺,same_id
FestivalService:329:ko,FestivalService:329:ja,ja,100,high,0,"센텀맥주축제(한,영,중간,중번,일)",センタムビール祭り,same_id
FestivalService:330:ko,FestivalService:330:ja,ja,100,high,0,"금정산성축제(한,영,중간,중번,일)",金井山城祭り,same_id
FestivalService:331:ko,FestivalService:331:ja,ja,100,high,0,"낙동강구포나루축제(한,영,중간,중번,일)",洛東江亀浦ナル祭り,same_id
FestivalService:395:ko,FestivalService:395:ja,ja,100,high,0,"부산불꽃축제(한, 영, 중간, 중번, 일)",釜山花火祭り,same_id
FestivalService:403:ko,FestivalService:403:ja,ja,100,high,0,"삼광사 연등축제(한,영,중간,중번,일)",三光寺燃灯祭り,same_id
FestivalService:405:ko,FestivalService:405:ja,ja,100,high,0,"해운대모래축제(한,영,중간,중번,일)",海雲台砂祭り,same_id
FestivalService:406:ko,FestivalService:406:ja,ja,100,high,0,"부산항축제(한,영,중간,중번,일)",釜山港祭り,same_id
FestivalService:407:ko,FestivalService:407:ja,ja,100,high,0,"동래읍성 역사축제(한, 영, 중간, 중번, 일)",東莱邑城歴史祭り,same_id
FestivalService:411:ko,FestivalService:411:ja,ja,100,high,0,"부산자갈치축제(한,영,중간,중번,일)",釜山チャガルチ祭り,same_id
FestivalService:414:ko,FestivalService:414:ja,ja,100,high,0,"차이나타운특구 문화축제(한,영,중간,중번,일)",釜山チャイナタウン特区文化祭り,same_id
FestivalService:427:ko,FestivalService:427:ja,ja,100,high,0,"부산바다미술제(한,영,중간,중번,일)",海に美術が滲み、芸術と呼ばれる時間 釜山海美術祭 ,same_id
FestivalService:440:ko,FestivalService:440:ja,ja,100,high,0,"해운대 빛축제(한,영,중간,중번,일)",海雲台光祭り,same_id
FestivalService:441:ko,FestivalService:441:ja,ja,100,high,0,"기장미역다시마축제(한, 영, 중간, 중번, 일)",機張わかめ昆布祭り,same_id
FestivalService:442:ko,FestivalService:442:ja,ja,100,high,0,"광안리어방축제(한,영,중간,중번,일)",広安里漁坊祭り,same_id
FestivalService:443:ko,FestivalService:443:ja,ja,100,high,0,"기장멸치축제(한, 영, 중간, 중번, 일)",機張カタクチイワシ祭り,same_id
FestivalService:449:ko,FestivalService:449:ja,ja,100,high,0,"광복로 겨울빛 트리축제(한,영,중간,중번,일)",釜山クリスマスツリー文化祭り,same_id
FestivalService:470:ko,FestivalService:470:ja,ja,100,high,0,"부산국제록페스티벌(한,영, 중간,중번,일)",釜山国際ロックフェスティバル,same_id
FestivalService:497:ko,FestivalService:497:ja,ja,100,high,0,"대저토마토축제(한, 영, 중간, 중번, 일)",大渚トマト祭り,same_id
FestivalService:499:ko,FestivalService:499:ja,ja,100,high,0,"낙동강 정원 벚꽃축제(한,영,중간,중번,일)",夢のような瞬間をとらえる洛東江庭園桜祭り,same_id
FestivalService:500:ko,FestivalService:500:ja,ja,100,high,0,"사상강변축제(한,영,중간,중번,일)",沙上江辺祭り,same_id
FestivalService:502:ko,FestivalService:502:ja,ja,100,high,0,"해운대달맞이온천축제(한,영,중간,중번,일)",海雲台月見温泉祭り,same_id
FestivalService:503:ko,FestivalService:503:ja,ja,100,high,0,"해운대북극곰축제(한,영,중간,중번,일)",海雲台ホッキョクグマ祭り,same_id
FestivalService:523:ko,FestivalService:523:ja,ja,100,high,0,"조선통신사축제(한,영,중간,중번,일)",朝鮮通信使祭り,same_id
FestivalService:524:ko,FestivalService:524:ja,ja,100,high,0,"부산국제영화제(한, 영, 중간, 중번, 일)",釜山国際映画祭,same_id
FestivalService:531:ko,FestivalService:531:ja,ja,100,high,0,"감천문화마을골목축제(한,영,중간,중번,일)",甘川文化村路地祭り,same_id
FestivalService:1432:ko,FestivalService:1432:ja,ja,100,high,0,"부산연등회(한,영,중간,중번,일)",色とりどりのほのかな明かりが美しい釜山燃灯祭り,same_id
FestivalService:1694:ko,FestivalService:1694:ja,ja,100,high,0,"부산수제맥주마스터스챌린지(한,영,중간,중번,일)",釜山クラフトビール・マスターズチャレンジ,same_id
FestivalService:1897:ko,FestivalService:1897:ja,ja,100,high,0,부산국제어린이청소년영화제,釜山国際子供・青少年映画祭,same_id
FestivalService:2136:ko,FestivalService:2136:ja,ja,100,high,0,"서면 빛 축제(한,영,중간,중번,일)",西面の夜、華やかな光の饗宴！「西面光祭り」,same_id
FestivalService:2368:ko,FestivalService:2368:ja,ja,100,high,0,2026 원아시아페스티벌(BOF),釜山ワンアジアフェスティバル,same_id
FestivalService:2383:ko,FestivalService:2383:ja,ja,100,high,0,부산콘서트홀 개관 페스티벌,釜山コンサートホール 開館フェスティバル,same_id
AttractionService:833:ko,AttractionService:835:ja,ja,60,manual_review,32,"송도용궁구름다리(한,영, 중간, 중번)",松島竜宮吊橋を歩こう,score
AttractionService:848:ko,AttractionService:849:ja,ja,60,manual_review,22,"부산치유의 숲(한, 영)",釜山の癒しスポット、釜山癒しの森,score
FestivalService:807:ko,FestivalService:1699:ja,ja,60,manual_review,20,"부산푸드필름페스타(한, 영)",釜山国際コメディフェスティバル ,score
FestivalService:1705:ko,FestivalService:2052:ja,ja,60,manual_review,0,"별바다부산 나이트페스타(한)//영,중간,중번,일",2025 星の海釜山 Night Festa,score
AttractionService:255:ko,AttractionService:255:zhs,zhs,100,high,0,흰여울문화마을,白川文化村,same_id
AttractionService:256:ko,AttractionService:256:zhs,zhs,100,high,0,깡깡이 예술마을,奚琴艺术村,same_id
AttractionService:257:ko,AttractionService:257:zhs,zhs,100,high,0,"국립해양박물관(한,영,중간,중번,일)",国立海洋博物馆,same_id
AttractionService:258:ko,AttractionService:258:zhs,zhs,100,high,0,태종대,太宗台 ,same_id
AttractionService:259:ko,AttractionService:259:zhs,zhs,100,high,0,죽성성당,竹城天主教堂,same_id
AttractionService:260:ko,AttractionService:260:zhs,zhs,100,high,0,"아홉산 숲 (한,영,중간,중번,일)",九峰山林,same_id
AttractionService:261:ko,AttractionService:261:zhs,zhs,100,high,0,"해동용궁사 (한,영,중간,중번,일)",海东龙宫寺,same_id
AttractionService:262:ko,AttractionService:262:zhs,zhs,100,high,0,임랑해수욕장,林浪海水浴场,same_id
AttractionService:264:ko,AttractionService:264:zhs,zhs,100,high,0,"문화공감 수정, 초량1941(한,영,중간,중번,일)",文化共鸣水晶、草梁1941,same_id
AttractionService:265:ko,AttractionService:265:zhs,zhs,100,high,0,"부산바다의 과거와 현재, 일광해수욕장",日光海水浴场,same_id
AttractionService:266:ko,AttractionService:266:zhs,zhs,100,high,0,"구 백제병원 (한,영,중간,중번,일)",原百济医院,same_id
AttractionService:267:ko,AttractionService:267:zhs,zhs,100,high,0,백산기념관,白山纪念馆,same_id
AttractionService:268:ko,AttractionService:268:zhs,zhs,100,high,0,"한성1918 부산생활문화센터(한,영,중간,중번,일)",汉城1918,same_id
AttractionService:269:ko,AttractionService:269:zhs,zhs,100,high,0,"조선통신사역사관(한,영,중간,중번,일)",朝鲜通信使历史馆,same_id
AttractionService:270:ko,AttractionService:270:zhs,zhs,100,high,0,부산해양자연사박물관,釜山海洋自然史博物馆,same_id
AttractionService:272:ko,AttractionService:272:zhs,zhs,100,high,0,보수동책방골목,宝水洞书店街,same_id
AttractionService:273:ko,AttractionService:273:zhs,zhs,100,high,0,"임시수도기념관(한,영,중간,중번,일)",临时首都纪念馆 ,same_id
AttractionService:274:ko,AttractionService:274:zhs,zhs,100,high,0,"동아대석당박물관(한,영,중간,중번,일)",东亚大学石堂博物馆,same_id
AttractionService:275:ko,AttractionService:275:zhs,zhs,100,high,0,"국립일제강제동원역사관(한,영,중간,중번,일)",国立日帝强制动员历史馆,same_id
AttractionService:276:ko,AttractionService:276:zhs,zhs,100,high,0,부산박물관,釜山博物馆,same_id
AttractionService:277:ko,AttractionService:277:zhs,zhs,100,high,0,"유엔기념공원, 유엔평화기념관(한,영,중간,중번,일)",UN纪念公园,same_id
AttractionService:278:ko,AttractionService:278:zhs,zhs,100,high,0,오륙도,五六岛,same_id
AttractionService:279:ko,AttractionService:279:zhs,zhs,100,high,0,신선대,神仙台,same_id
AttractionService:280:ko,AttractionService:280:zhs,zhs,100,high,0,"송정해수욕장, 죽도공원",松亭海水浴场,same_id
AttractionService:281:ko,AttractionService:281:zhs,zhs,100,high,0,"아난티 코브 이터널저니(한,영,중간,중번,일)",永恒之旅书店,same_id
AttractionService:285:ko,AttractionService:285:zhs,zhs,100,high,0,민락수변공원,民乐水边公园,same_id
AttractionService:286:ko,AttractionService:286:zhs,zhs,100,high,0,"송도해수욕장(한,영,중간,중번,일)",松岛海水浴场,same_id
AttractionService:287:ko,AttractionService:287:zhs,zhs,100,high,0,아미산전망대,峨嵋山观景台,same_id
AttractionService:288:ko,AttractionService:288:zhs,zhs,100,high,0,아미동 비석마을,峨嵋洞碑石文化村,same_id
AttractionService:289:ko,AttractionService:289:zhs,zhs,100,high,0,부산시립미술관,釜山市立美术馆,same_id
AttractionService:290:ko,AttractionService:290:zhs,zhs,100,high,0,오랑대공원,五郎台公园,same_id
AttractionService:291:ko,AttractionService:291:zhs,zhs,100,high,0,국립수산과학관,国立水产科学馆,same_id
AttractionService:295:ko,AttractionService:295:zhs,zhs,100,high,0,요산문학관,乐山文学馆,same_id
AttractionService:296:ko,AttractionService:296:zhs,zhs,100,high,0,박차정의사 생가,朴次贞义士故居,same_id
AttractionService:297:ko,AttractionService:297:zhs,zhs,100,high,0,우장춘 기념관,禹长春纪念馆 ,same_id
AttractionService:298:ko,AttractionService:298:zhs,zhs,100,high,0,누리바라기전망대,看世界观景台,same_id
AttractionService:299:ko,AttractionService:299:zhs,zhs,100,high,0,"최민식갤러리(한,영,중간,중번,일)",崔敏植画廊,same_id
AttractionService:301:ko,AttractionService:301:zhs,zhs,100,high,0,수영사적공원,水营史迹公园,same_id
AttractionService:302:ko,AttractionService:302:zhs,zhs,100,high,0,부산기상관측소,釜山气象观测站,same_id
AttractionService:304:ko,AttractionService:304:zhs,zhs,100,high,0,"철새와 함께하는 아름다운 문화의 향연, 을숙도(한,영,중간,중번,일)",乙淑岛,same_id
AttractionService:308:ko,AttractionService:308:zhs,zhs,100,high,0,부산시청자미디어센터,釜山受众媒体中心,same_id
AttractionService:313:ko,AttractionService:313:zhs,zhs,100,high,0,"구포어린이교통공원(한,영,중간,중번,일)",龟浦儿童交通公园,same_id
AttractionService:314:ko,AttractionService:314:zhs,zhs,100,high,0,부산솔로몬로파크,釜山所罗门法公园,same_id
AttractionService:315:ko,AttractionService:315:zhs,zhs,100,high,0,부산어촌민속관,釜山渔村民俗馆,same_id
AttractionService:325:ko,AttractionService:325:zhs,zhs,100,high,0,삼락생태공원,三乐生态公园,same_id
AttractionService:326:ko,AttractionService:326:zhs,zhs,100,high,0,"암남공원, 송도해안볼레길",岩南公园,same_id
AttractionService:333:ko,AttractionService:333:zhs,zhs,100,high,0,장림포구 (부네치아),长林浦口,same_id
AttractionService:334:ko,AttractionService:334:zhs,zhs,100,high,0,가덕도,加德岛,same_id
AttractionService:335:ko,AttractionService:335:zhs,zhs,100,high,0,렛츠런파크 부산경남,釜山庆南LetsRun公园,same_id
AttractionService:340:ko,AttractionService:340:zhs,zhs,100,high,0,국립부산과학관,国立釜山科学馆,same_id
AttractionService:343:ko,AttractionService:343:zhs,zhs,100,high,0,송상현광장,宋象贤广场,same_id
AttractionService:344:ko,AttractionService:344:zhs,zhs,100,high,0,어린이대공원,儿童大公园,same_id
AttractionService:346:ko,AttractionService:346:zhs,zhs,100,high,0,국립부산국악원,国立釜山国乐院,same_id
AttractionService:347:ko,AttractionService:347:zhs,zhs,100,high,0,삼광사,三光寺,same_id
AttractionService:348:ko,AttractionService:348:zhs,zhs,100,high,0,청사포와 미포,青沙浦和尾浦,same_id
AttractionService:354:ko,AttractionService:354:zhs,zhs,100,high,0,부산시민공원,釜山市民公园,same_id
AttractionService:358:ko,AttractionService:358:zhs,zhs,100,high,0,"호천마을(한,영,중간,중번,일)",虎川村,same_id
AttractionService:359:ko,AttractionService:359:zhs,zhs,100,high,0,"봉래산(한,영,중간,중번,일)",蓬萊山全景,same_id
AttractionService:361:ko,AttractionService:361:zhs,zhs,100,high,0,영화의 거리,电影街,same_id
AttractionService:362:ko,AttractionService:362:zhs,zhs,100,high,0,APEC나루공원,APEC渡口公园,same_id
AttractionService:364:ko,AttractionService:364:zhs,zhs,100,high,0,"40계단, 문화관",40阶梯,same_id
AttractionService:365:ko,AttractionService:365:zhs,zhs,100,high,0,감천문화마을,甘川文化村,same_id
AttractionService:366:ko,AttractionService:366:zhs,zhs,100,high,0,다대포 해수욕장,多大浦海水浴场,same_id
AttractionService:367:ko,AttractionService:367:zhs,zhs,100,high,0,부산영화체험박물관/씨네뮤지엄,釜山电影体验博物 feat. Cine Museum,same_id
AttractionService:368:ko,AttractionService:368:zhs,zhs,100,high,0,"용두산공원(한,영,중간,중번,일)",龙头山公园,same_id
