kto_canonical_key,busan_canonical_key,dist_m,sim,title_kto,title_busan,category_busan,ct_kto
KorService2:127925:ko,FoodService:214:ko,221,0.167,광안리해변 테마거리,광안리신라횟집,food,12
KorService2:132191:ko,FoodService:1838:ko,221,0,국제시장,그리다부부,food,38
KorService2:132574:ko,FoodService:1245:ko,221,0,광복 지하도상가,명송초밥,food,38
KorService2:688610:ko,FoodService:1548:ko,221,0,아미산,초필살돼지구이,food,39
KorService2:688610:ko,FoodService:1850:ko,221,0,아미산,초필살돼지구이 해운대 본점,food,39
KorService2:1889060:ko,FoodService:1247:ko,221,0,다이나믹한 부산의 매력을 만나다,남포삼계탕,food,25
KorService2:1942299:ko,AttractionService:2138:ko,221,0,남선창고터,"부산 워케이션 거점센터(한,영,중간,중번,일)",attraction,12
KorService2:1942348:ko,FoodService:1531:ko,221,0,관수옥과 초량왜관 터,할매집회국수,food,12
KorService2:1942576:ko,FoodService:1237:ko,221,0,국제시장을 기웃거리다,삼송초밥 부산남포본점,food,25
KorService2:2696456:ko,FoodService:2347:ko,221,0,브로시스 호텔,동삼정,food,32
KorService2:2708019:ko,FoodService:1248:ko,221,0,광안리 SUP Zone,지에이비148,food,28
KorService2:2763856:ko,FoodService:1482:ko,221,0,놀이마루,반핀 서면전포점,food,14
KorService2:2785956:ko,FoodService:2325:ko,221,0,초량밀면,밀양갈비,food,39
KorService2:2861291:ko,FoodService:1548:ko,221,0,사마정,초필살돼지구이,food,39
KorService2:2861291:ko,FoodService:1850:ko,221,0,사마정,초필살돼지구이 해운대 본점,food,39
KorService2:2991028:ko,FoodService:1629:ko,221,0,광안리 해양레포츠센터,무슈뱅상,food,28
KorService2:2991028:ko,FoodService:1831:ko,221,0,광안리 해양레포츠센터,무슈뱅상,food,28
KorService2:130834:ko,FoodService:1282:ko,222,0,부산점자도서관,대왕불맛,food,14
KorService2:1889286:ko,AttractionService:2274:ko,222,0,해운대를 지나 문탠로드를 걷다,"동백섬(한,영,중간,중번,일)",attraction,25
KorService2:1942576:ko,FoodService:1247:ko,222,0,국제시장을 기웃거리다,남포삼계탕,food,25
KorService2:2572851:ko,FoodService:242:ko,222,0,모닝듀 게스트 하우스(모닝듀),신발원,food,32
KorService2:2622984:ko,FoodService:1546:ko,222,0,캔버스,동백섬횟집,food,32
KorService2:2838755:ko,FoodService:1622:ko,222,0,연어바치,초원복국,food,39
KorService2:2853231:ko,FoodService:234:ko,222,0,조방제일한우,석화한정식,food,39
KorService2:2860829:ko,FoodService:1576:ko,222,0,솔내음한정식,거북선횟집,food,39
KorService2:2860829:ko,FoodService:1578:ko,222,0,솔내음한정식,규우정,food,39
KorService2:2869158:ko,FoodService:566:ko,222,0,감포참가자미,백산키친,food,39
KorService2:134718:ko,FoodService:1632:ko,223,0,원조소문난산곰장어,브리앙,food,39
KorService2:134718:ko,FoodService:1816:ko,223,0,원조소문난산곰장어,프랑스 과자점  브리앙,food,39
KorService2:403929:ko,FoodService:1506:ko,223,0,토비코,톤쇼우 부산대점,food,39
KorService2:2039866:ko,FoodService:1534:ko,223,0,코오롱 씨클라우드 호텔,부다면옥,food,32
KorService2:2039866:ko,FoodService:1550:ko,223,0,코오롱 씨클라우드 호텔,부다면옥,food,32
KorService2:2675011:ko,AttractionService:2612:ko,223,0,땅뫼산,회동수원지,attraction,12
KorService2:2752976:ko,FoodService:1219:ko,223,0.111,명지첫집,오리한상 명지본점,food,39
KorService2:2754601:ko,FoodService:1552:ko,223,0,더펫텔프리미엄스위트,영남돼지,food,32
KorService2:2783308:ko,FoodService:1544:ko,223,0,서프마린,언양불고기부산집,food,28
KorService2:2784351:ko,FoodService:1517:ko,223,0,다대씨파크,행복을 짓는 수향촌밥상,food,38
KorService2:3452166:ko,FoodService:246:ko,223,0,커넥트현대,60년 전통 할매국밥,food,12
KorService2:3452166:ko,FoodService:1601:ko,223,0,커넥트현대,60년전통할매국밥,food,12
KorService2:3470763:ko,AttractionService:1676:ko,223,0,본호텔,"금빛노을브릿지(한,영,중간,중번,일)",attraction,32
KorService2:3555363:ko,FoodService:2365:ko,223,0,옥토버페스타 인 광안리,자매국밥,food,15
KorService2:134718:ko,FoodService:239:ko,224,0,원조소문난산곰장어,봉식당,food,39
KorService2:142861:ko,FoodService:566:ko,224,0,라메르호텔,백산키친,food,32
KorService2:986063:ko,FoodService:1467:ko,224,0,남포동건어물도매시장,바우노바,food,38
KorService2:1018702:ko,FoodService:103:ko,224,0,국제시장 먹자골목,거인통닭,food,12
KorService2:1277679:ko,FoodService:1227:ko,224,0,부산타워,화국반점,food,12
KorService2:1942348:ko,FoodService:1242:ko,224,0,관수옥과 초량왜관 터,물레방아 즉석구이,food,12
KorService2:2622984:ko,FoodService:154:ko,224,0,캔버스,동백섬횟집,food,32
KorService2:2696456:ko,FoodService:1537:ko,224,0,브로시스 호텔,돌솥밥집,food,32
KorService2:2721157:ko,AttractionService:2288:ko,224,0.063,영주하늘눈전망대,"영주맨션(한,영,중간,중번,일)",attraction,12
KorService2:2838755:ko,FoodService:218:ko,224,0,연어바치,초원복국,food,39
KorService2:2860829:ko,FoodService:2337:ko,224,0,솔내음한정식,선창횟집,food,39
KorService2:3083428:ko,FoodService:1560:ko,224,0,제이비디자인호텔,쇼진,food,32
KorService2:3083428:ko,FoodService:1847:ko,224,0,제이비디자인호텔,쇼진,food,32
KorService2:3559571:ko,FoodService:1227:ko,224,0,부산중구반려동물축제,화국반점,food,15
KorService2:126857:ko,FoodService:1612:ko,225,0,광복로패션거리,부산명물횟집,food,12
KorService2:142853:ko,FoodService:1590:ko,225,0,파라다이스 호텔 부산,모리,food,32
KorService2:142853:ko,FoodService:1844:ko,225,0,파라다이스 호텔 부산,모리,food,32
KorService2:1013709:ko,FoodService:1247:ko,225,0,아리랑거리,남포삼계탕,food,38
KorService2:1607335:ko,AttractionService:266:ko,225,0,소림사(부산),"구 백제병원 (한,영,중간,중번,일)",attraction,12
KorService2:1607335:ko,FoodService:1475:ko,225,0,소림사(부산),명란브랜드연구소,food,12
KorService2:2650232:ko,AttractionService:2105:ko,225,0,산복도로,"대청스카이전망대(한,영,중간,중번,일)",attraction,12
KorService2:2838849:ko,AttractionService:1868:ko,225,0,초량1941,"친환경스카이웨이전망대(한,영,중간,중번,일)",attraction,39
KorService2:2869183:ko,FoodService:1610:ko,225,0,신가네 호떡 김밥 떡볶이,배종관동래삼계탕,food,39
KorService2:2869183:ko,FoodService:1813:ko,225,0,신가네 호떡 김밥 떡볶이,배종관동래삼계탕,food,39
KorService2:3532667:ko,FoodService:2366:ko,225,0,민락스테이,조이풀조이풀(골드핀치by조이풀조이풀),food,32
KorService2:3576410:ko,FoodService:1612:ko,225,0,광복로 겨울빛 트리축제,부산명물횟집,food,15
KorService2:1013694:ko,AttractionService:2284:ko,226,0,만물의거리,"모퉁이극장(한,영,중간,중번,일)",attraction,38
KorService2:1942348:ko,FoodService:102:ko,226,0,관수옥과 초량왜관 터,할매가야밀면,food,12
KorService2:2039866:ko,FoodService:1481:ko,226,0,코오롱 씨클라우드 호텔,버거인뉴욕,food,32
KorService2:2708705:ko,FoodService:1619:ko,226,0,라비드아틀란호텔2,신흥관,food,32
KorService2:2853231:ko,FoodService:92:ko,226,0,조방제일한우,원조할매집,food,39
KorService2:2853231:ko,FoodService:1621:ko,226,0,조방제일한우,원조할매낙지,food,39
KorService2:2945389:ko,FoodService:215:ko,226,0,UN조각공원,이층집 564-9,food,12
KorService2:133839:ko,FoodService:1541:ko,227,0,롯데호텔부산 무궁화,기장손칼국수,food,39
KorService2:686419:ko,FoodService:1537:ko,227,0,할매가야밀면,돌솥밥집,food,39
KorService2:1013461:ko,FoodService:1451:ko,227,0,아이하시 (수제젓가락공예),원조 바다집,food,38
KorService2:1013694:ko,FoodService:1137:ko,227,0,만물의거리,원산면옥,food,38
KorService2:2788406:ko,FoodService:1639:ko,227,0,자매국밥,톤쇼우,food,39
KorService2:2858974:ko,FoodService:1496:ko,227,0,타이가텐푸라,나가하마만게츠,food,39
KorService2:2869113:ko,FoodService:1814:ko,227,0,배종관동래삼계탕,신가네 호떡 김밥 떡볶이,food,39
KorService2:2869405:ko,AttractionService:2138:ko,227,0,영동밀면&돼지국밥,"부산 워케이션 거점센터(한,영,중간,중번,일)",attraction,39
KorService2:2870780:ko,FoodService:1249:ko,227,0,클레이디뷔페 돌잔치,대수정,food,39
KorService2:2945389:ko,AttractionService:277:ko,227,0.048,UN조각공원,"유엔기념공원, 유엔평화기념관(한,영,중간,중번,일)",attraction,12
KorService2:231945:ko,AttractionService:419:ko,228,0.455,부산 복천동 고분군,"복천박물관, 복천동고분군",attraction,12
KorService2:1277679:ko,FoodService:1451:ko,228,0,부산타워,원조 바다집,food,12
KorService2:1942348:ko,AttractionService:267:ko,228,0,관수옥과 초량왜관 터,백산기념관,attraction,12
KorService2:2663616:ko,FoodService:1552:ko,228,0,캔버스 블랙,영남돼지,food,32
KorService2:2773623:ko,FoodService:2329:ko,228,0,야스마루,란아한,food,39
KorService2:3559571:ko,FoodService:1451:ko,228,0,부산중구반려동물축제,원조 바다집,food,15
KorService2:126122:ko,AttractionService:286:ko,229,0.357,부산 송도해수욕장,"송도해수욕장(한,영,중간,중번,일)",attraction,12
KorService2:132187:ko,FoodService:2345:ko,229,0,남포동 지하도상가,1969부원동칼국수 부산본점,food,38
KorService2:403929:ko,FoodService:1452:ko,229,0,토비코,이흥용과자점 부산대직영점,food,39
KorService2:1013461:ko,FoodService:1527:ko,229,0,아이하시 (수제젓가락공예),이가네떡볶이,food,38
KorService2:1018702:ko,FoodService:1237:ko,229,0,국제시장 먹자골목,삼송초밥 부산남포본점,food,12
KorService2:2554068:ko,FoodService:1486:ko,229,0,부산영화체험박물관,스톤스트리트,food,12
KorService2:2670518:ko,FoodService:1814:ko,229,0,동래원조산곰장어,신가네 호떡 김밥 떡볶이,food,39
KorService2:2856938:ko,AttractionService:289:ko,229,0.059,부산수제맥주마스터스챌린지,부산시립미술관,attraction,15
KorService2:2867762:ko,FoodService:1818:ko,229,0.9,늘해랑,두번째 늘해랑,food,39
KorService2:2873292:ko,AttractionService:421:ko,229,0,부산글로벌웹툰페스티벌,"영화의 전당(한,영,중간,중번,일)",attraction,15
KorService2:2891814:ko,FoodService:1485:ko,229,0,류센소 본점,부우사안,food,39
KorService2:2891814:ko,FoodService:1556:ko,229,0,류센소 본점,부우사안,food,39
KorService2:3345610:ko,AttractionService:289:ko,229,0.077,부산국제아동도서전,부산시립미술관,attraction,15
KorService2:3370514:ko,AttractionService:289:ko,229,0,페스티벌 시월,부산시립미술관,attraction,15
KorService2:3444416:ko,FoodService:1810:ko,229,0,나막집,태화반점,food,39
KorService2:3533147:ko,FoodService:2329:ko,229,0,청킹멘션부산,란아한,food,32
KorService2:2783308:ko,AttractionService:2191:ko,230,0,서프마린,"포디움다이브엠(한,영,중간,중번,일)",attraction,28
KorService2:2952936:ko,FoodService:103:ko,230,0,카페제노아,거인통닭,food,39
KorService2:3083767:ko,AttractionService:368:ko,230,0,부산근현대역사관 본관,"용두산공원(한,영,중간,중번,일)",attraction,14
KorService2:128564:ko,AttractionService:2587:ko,231,0.125,대항 어촌체험 휴양마을,대항 어항동 방파제 등대,attraction,12
KorService2:134949:ko,FoodService:235:ko,231,0,금문,내당,food,39
KorService2:1942299:ko,FoodService:242:ko,231,0,남선창고터,신발원,food,12
KorService2:2708019:ko,FoodService:1827:ko,231,0.125,광안리 SUP Zone,다이도코로 광안리본점,food,28
KorService2:2773623:ko,FoodService:1480:ko,231,0,야스마루,굿모닝홍콩,food,39
KorService2:2852312:ko,AttractionService:276:ko,231,0,덕산명가 참소국밥,부산박물관,attraction,39
KorService2:126857:ko,AttractionService:368:ko,232,0,광복로패션거리,"용두산공원(한,영,중간,중번,일)",attraction,12
KorService2:1747913:ko,FoodService:958:ko,232,0,북구문화예술회관 공연장,함경면옥 덕천점,food,14
KorService2:1878218:ko,FoodService:1239:ko,232,0,부평깡통시장,부산족발,food,38
KorService2:1942348:ko,AttractionService:1881:ko,232,0,관수옥과 초량왜관 터,"부산근현대역사관 본관(한,영,중간,중번,일)",attraction,12
KorService2:2726193:ko,FoodService:1239:ko,232,0,이가네떡볶이,부산족발,food,39
KorService2:2731553:ko,FoodService:2341:ko,232,0,펠릭스바이STX,쥬가,food,32
KorService2:2784330:ko,FoodService:2337:ko,232,0,미포항,선창횟집,food,12
KorService2:2860819:ko,AttractionService:2095:ko,232,0.056,샤브막심 송정본점,"송정 구덕포길(한,영,중간,중번,일)",attraction,39
KorService2:2875364:ko,FoodService:1553:ko,232,0,해녀할매집,무진장횟집,food,39
KorService2:2875364:ko,FoodService:1806:ko,232,0,해녀할매집,무진장횟집 기장점,food,39
KorService2:3083767:ko,AttractionService:268:ko,232,0.036,부산근현대역사관 본관,"한성1918 부산생활문화센터(한,영,중간,중번,일)",attraction,14
KorService2:3533138:ko,FoodService:1580:ko,232,0,샌드스테이,뉼리,food,32
KorService2:3533138:ko,FoodService:1826:ko,232,0,샌드스테이,뉼리 광안리점,food,32
KorService2:3576410:ko,AttractionService:368:ko,232,0,광복로 겨울빛 트리축제,"용두산공원(한,영,중간,중번,일)",attraction,15
KorService2:126108:ko,FoodService:201:ko,233,0,해운대온천센터,평안도족발,food,12
KorService2:132191:ko,AttractionService:2143:ko,233,0,국제시장,"패스파인더 남포점(한,영,중간,중번,일)",attraction,38
KorService2:132191:ko,FoodService:1527:ko,233,0,국제시장,이가네떡볶이,food,38
KorService2:132191:ko,FoodService:1613:ko,233,0,국제시장,비엔씨,food,38
KorService2:142861:ko,FoodService:1246:ko,233,0,라메르호텔,다께,food,32
KorService2:1942298:ko,FoodService:1837:ko,233,0,남항시장,재기돼지국밥,food,38
KorService2:1942299:ko,FoodService:1617:ko,233,0,남선창고터,신발원,food,12
KorService2:1942348:ko,FoodService:1137:ko,233,0,관수옥과 초량왜관 터,원산면옥,food,12
KorService2:1953936:ko,FoodService:877:ko,233,0,기장향교,얼크니손칼국수,food,12
KorService2:2784363:ko,AttractionService:2284:ko,233,0,부산근현대역사관 별관,"모퉁이극장(한,영,중간,중번,일)",attraction,14
KorService2:2838872:ko,FoodService:1107:ko,233,0,더스타뷔페,다옴 서면 삼정타워점,food,39
KorService2:2868507:ko,FoodService:1226:ko,233,0,남천다옴,난파센,food,39
KorService2:2868912:ko,FoodService:1589:ko,233,0,엘올리브,마이클어반팜테이블,food,39
KorService2:3018117:ko,FoodService:2350:ko,233,0,전포커피축제,지즈,food,15
KorService2:3532722:ko,FoodService:1107:ko,233,0,트래블라이트,다옴 서면 삼정타워점,food,32
KorService2:129725:ko,AttractionService:1857:ko,234,0.067,부산문화회관,"인도문화원(한,영,중간,중번,일)",attraction,14
KorService2:142852:ko,FoodService:2348:ko,234,0,코모도 호텔 부산,유원,food,32
KorService2:1942557:ko,FoodService:2347:ko,234,0,용두산을 올라 부산포를 보다,동삼정,food,25
KorService2:2731553:ko,FoodService:1638:ko,234,0,펠릭스바이STX,쥬가정효,food,32
KorService2:2782628:ko,AttractionService:372:ko,234,0,그린노마드,F1963,attraction,39
KorService2:2784363:ko,FoodService:2347:ko,234,0,부산근현대역사관 별관,동삼정,food,14
KorService2:2859101:ko,FoodService:1505:ko,234,0,나가하마만게츠,타이가 텐푸라,food,39
KorService2:2861291:ko,FoodService:1600:ko,234,0,사마정,하레마,food,39
KorService2:2861291:ko,FoodService:1851:ko,234,0,사마정,하레마,food,39
KorService2:2925797:ko,FoodService:1626:ko,234,0,엘시티 레지던스,해운대소문난암소갈비집,food,32
KorService2:3006246:ko,AttractionService:1857:ko,234,0,부산국제공연예술마켓,"인도문화원(한,영,중간,중번,일)",attraction,15
KorService2:3083767:ko,AttractionService:267:ko,234,0,부산근현대역사관 본관,백산기념관,attraction,14
KorService2:133525:ko,FoodService:1137:ko,235,0,18번완당집,원산면옥,food,39
KorService2:686419:ko,AttractionService:368:ko,235,0,할매가야밀면,"용두산공원(한,영,중간,중번,일)",attraction,39
KorService2:1889060:ko,FoodService:1531:ko,235,0,다이나믹한 부산의 매력을 만나다,할매집회국수,food,25
KorService2:2832655:ko,FoodService:1808:ko,235,0,헤이든,올바릇식당 본점,food,39
KorService2:3017112:ko,FoodService:1453:ko,235,0,동래읍성 임진왜란 역사관,소문난원조조방낙지본점,food,14
KorService2:1942233:ko,FoodService:1137:ko,236,0,대각사(부산),원산면옥,food,12
KorService2:1942348:ko,AttractionService:1444:ko,236,0,관수옥과 초량왜관 터,"부산근현대역사관 별관(한,영,중간,중번,일)",attraction,12
KorService2:2661479:ko,AttractionService:2237:ko,236,0,구덕야영장,"내원정사(한,영,중간,중번,일)",attraction,28
KorService2:2759609:ko,FoodService:1510:ko,236,0,쌍둥이돼지국밥 본점,대연밀면,food,39
KorService2:2778487:ko,FoodService:166:ko,236,0,금수복국 해운대본점,예이제,food,39
KorService2:2840998:ko,FoodService:1094:ko,236,0.133,오리한상 명지본점,명지첫집 국제신도시본점,food,39
KorService2:3080317:ko,FoodService:958:ko,236,0,부산광역시 부산실내빙상장,함경면옥 덕천점,food,28
KorService2:132191:ko,FoodService:103:ko,237,0,국제시장,거인통닭,food,38
KorService2:133839:ko,FoodService:1111:ko,237,0,롯데호텔부산 무궁화,소수인,food,39
KorService2:1826034:ko,FoodService:1500:ko,237,0,아델라7,스시미르네 본점,food,39
KorService2:2696504:ko,FoodService:1226:ko,237,0,JSTAY,난파센,food,32
KorService2:2834026:ko,FoodService:201:ko,237,0,갤러리이알디 부산,평안도족발,food,14
KorService2:2860851:ko,FoodService:154:ko,237,0,싱싱뽈락회 해운대본점,동백섬횟집,food,39
KorService2:2925797:ko,FoodService:2370:ko,237,0,엘시티 레지던스,해운대암소갈비집,food,32
KorService2:2999905:ko,FoodService:1065:ko,237,0,플루니티,삼진어묵 본점,food,12
KorService2:3064821:ko,FoodService:1531:ko,237,0,자갈치 크루즈,할매집회국수,food,12
KorService2:3533137:ko,FoodService:2349:ko,237,0,베를리너 하우스,야스마루 닌니쿠,food,32
KorService2:130668:ko,AttractionService:289:ko,238,0,벡스코(BEXCO),부산시립미술관,attraction,14
KorService2:1748157:ko,FoodService:193:ko,238,0,해운대문화회관,젠스시,food,14
KorService2:1942299:ko,FoodService:1260:ko,238,0,남선창고터,초량통닭,food,12
KorService2:2783646:ko,FoodService:1564:ko,238,0,러브얼스,제로베이스,food,39
KorService2:2783646:ko,FoodService:1835:ko,238,0,러브얼스,제로베이스,food,39
KorService2:2784363:ko,FoodService:1451:ko,238,0,부산근현대역사관 별관,원조 바다집,food,14
KorService2:2793181:ko,FoodService:190:ko,238,0,속씨원한대구탕미포본점,할매복국,food,39
KorService2:2860851:ko,FoodService:1546:ko,238,0,싱싱뽈락회 해운대본점,동백섬횟집,food,39
KorService2:2870354:ko,FoodService:1260:ko,238,0,스완양분식,초량통닭,food,39
KorService2:3023734:ko,AttractionService:421:ko,238,0,동서대학교 소향씨어터 신한카드홀,"영화의 전당(한,영,중간,중번,일)",attraction,14
KorService2:3044610:ko,FoodService:1447:ko,238,0.05,브라운도트 호텔 서면역점 비즈니스,커피스가모 인 서면,food,32
KorService2:3533147:ko,FoodService:1637:ko,238,0,청킹멘션부산,히떼로스터리,food,32
KorService2:3555363:ko,FoodService:2361:ko,238,0,옥토버페스타 인 광안리,야키토리 백탄,food,15
KorService2:133839:ko,FoodService:87:ko,239,0,롯데호텔부산 무궁화,사미헌,food,39
KorService2:133839:ko,FoodService:1616:ko,239,0,롯데호텔부산 무궁화,송정3대국밥,food,39
KorService2:1162526:ko,FoodService:1502:ko,239,0,토요코인호텔 부산서면,야스마루 쇼쿠도,food,32
KorService2:1889060:ko,FoodService:102:ko,239,0,다이나믹한 부산의 매력을 만나다,할매가야밀면,food,25
KorService2:1957694:ko,FoodService:1247:ko,239,0,용두산 자갈치 관광특구,남포삼계탕,food,12
KorService2:2841064:ko,AttractionService:2314:ko,239,0,더팜471,"범어사 성보박물관(한,영,중간,중번,일)",attraction,39
KorService2:3533147:ko,FoodService:1480:ko,239,0,청킹멘션부산,굿모닝홍콩,food,32
KorService2:3533147:ko,FoodService:2386:ko,239,0,청킹멘션부산,히떼로스터리 전포점,food,32
KorService2:132190:ko,FoodService:1247:ko,240,0,부산 자갈치시장,남포삼계탕,food,38
KorService2:132805:ko,AttractionService:272:ko,240,0,물꽁식당,보수동책방골목,attraction,39
KorService2:142998:ko,FoodService:1447:ko,240,0,롯데호텔 부산,커피스가모 인 서면,food,32
KorService2:1013721:ko,AttractionService:2143:ko,240,0,조명의거리,"패스파인더 남포점(한,영,중간,중번,일)",attraction,38
KorService2:1942557:ko,AttractionService:550:ko,240,0.05,용두산을 올라 부산포를 보다,"부산타워(한,영,중간,중번,일)",attraction,25
KorService2:2763856:ko,FoodService:1110:ko,240,0,놀이마루,버거샵 서면,food,14
KorService2:2782628:ko,AttractionService:1322:ko,240,0,그린노마드,"현대 모터스튜디오 부산(한,영,중간,중번,일)",attraction,39
KorService2:2852602:ko,FoodService:1535:ko,240,0,태백관,본 고갈비,food,39
KorService2:2861291:ko,AttractionService:361:ko,240,0,사마정,영화의 거리,attraction,39
KorService2:2945389:ko,AttractionService:1857:ko,240,0,UN조각공원,"인도문화원(한,영,중간,중번,일)",attraction,12
KorService2:3081825:ko,FoodService:1829:ko,240,0,아트모이지,램지,food,39
KorService2:132191:ko,AttractionService:2284:ko,241,0,국제시장,"모퉁이극장(한,영,중간,중번,일)",attraction,38
KorService2:142861:ko,FoodService:1256:ko,241,0,라메르호텔,소우닭계,food,32
KorService2:686419:ko,FoodService:1451:ko,241,0,할매가야밀면,원조 바다집,food,39
KorService2:1805656:ko,FoodService:1481:ko,241,0,일번지자갈치산곰장어,버거인뉴욕,food,39
KorService2:1889060:ko,FoodService:1137:ko,241,0,다이나믹한 부산의 매력을 만나다,원산면옥,food,25
KorService2:2778487:ko,FoodService:141:ko,241,0,금수복국 해운대본점,거대갈비,food,39
KorService2:2778487:ko,FoodService:1549:ko,241,0,금수복국 해운대본점,거대숯불구이,food,39
KorService2:2782757:ko,FoodService:1825:ko,241,0,책방오월,골목포차,food,14
KorService2:2834026:ko,FoodService:166:ko,241,0,갤러리이알디 부산,예이제,food,14
KorService2:2844738:ko,AttractionService:340:ko,241,0,팜카페,국립부산과학관,attraction,39
KorService2:2867167:ko,FoodService:1476:ko,241,0,양산국밥,육화목,food,39
KorService2:2868940:ko,FoodService:1639:ko,241,0,요이쿠마 본점,톤쇼우,food,39
KorService2:3044634:ko,FoodService:1489:ko,241,0,크라운 하버 호텔 부산,동광동 석기시대 본점,food,32
KorService2:132191:ko,FoodService:1486:ko,242,0,국제시장,스톤스트리트,food,38
KorService2:133525:ko,FoodService:1451:ko,242,0,18번완당집,원조 바다집,food,39
KorService2:1013709:ko,FoodService:2347:ko,242,0,아리랑거리,동삼정,food,38
KorService2:1805095:ko,FoodService:1508:ko,242,0,할매팥빙수단팥죽,부산약콩밀면 이기대본점,food,39
KorService2:2788406:ko,FoodService:1251:ko,242,0,자매국밥,톤쇼우 광안점,food,39
KorService2:2838432:ko,AttractionService:1305:ko,242,0,엄용백 돼지국밥,"광안종합시장 (한,영,중간,중번,일)",attraction,39
KorService2:2859101:ko,FoodService:1638:ko,242,0,나가하마만게츠,쥬가정효,food,39
KorService2:2905141:ko,FoodService:1481:ko,242,0,할매집,버거인뉴욕,food,39
KorService2:3023734:ko,AttractionService:308:ko,242,0,동서대학교 소향씨어터 신한카드홀,부산시청자미디어센터,attraction,14
KorService2:3464876:ko,AttractionService:266:ko,242,0,아스티호텔 부산,"구 백제병원 (한,영,중간,중번,일)",attraction,32
KorService2:841730:ko,FoodService:1447:ko,243,0,사미헌,커피스가모 인 서면,food,39
KorService2:851907:ko,AttractionService:1857:ko,243,0.077,문화쌈밥,"인도문화원(한,영,중간,중번,일)",attraction,39
KorService2:1013694:ko,FoodService:102:ko,243,0,만물의거리,할매가야밀면,food,38
KorService2:1942233:ko,FoodService:102:ko,243,0,대각사(부산),할매가야밀면,food,12
KorService2:2554068:ko,FoodService:2347:ko,243,0,부산영화체험박물관,동삼정,food,12
KorService2:2785956:ko,FoodService:1539:ko,243,0,초량밀면,은하갈비,food,39
KorService2:2822910:ko,AttractionService:2138:ko,243,0.056,창비부산,"부산 워케이션 거점센터(한,영,중간,중번,일)",attraction,14
KorService2:2836450:ko,AttractionService:368:ko,243,0,이재모피자 본점,"용두산공원(한,영,중간,중번,일)",attraction,39
KorService2:2838973:ko,FoodService:94:ko,243,0,오소리순대,가야할매밀면,food,39
KorService2:3533138:ko,FoodService:1828:ko,243,0,샌드스테이,더스모코,food,32
KorService2:132574:ko,FoodService:1503:ko,244,0,광복 지하도상가,중앙모밀,food,38
KorService2:851989:ko,FoodService:1596:ko,244,0,할매복국,율링,food,39
KorService2:851989:ko,FoodService:1609:ko,244,0.2,할매복국,박옥희할매집원조복국,food,39
KorService2:2784363:ko,AttractionService:2143:ko,244,0,부산근현대역사관 별관,"패스파인더 남포점(한,영,중간,중번,일)",attraction,14
KorService2:2859101:ko,FoodService:2341:ko,244,0,나가하마만게츠,쥬가,food,39
KorService2:2860851:ko,FoodService:1485:ko,244,0,싱싱뽈락회 해운대본점,부우사안,food,39
KorService2:2860851:ko,FoodService:1556:ko,244,0,싱싱뽈락회 해운대본점,부우사안,food,39
KorService2:2868507:ko,FoodService:1544:ko,244,0,남천다옴,언양불고기부산집,food,39
KorService2:132499:ko,FoodService:1246:ko,245,0,부산 자유도매시장,다께,food,38
KorService2:1942566:ko,AttractionService:2138:ko,245,0,이바구길을 걷다,"부산 워케이션 거점센터(한,영,중간,중번,일)",attraction,25
KorService2:2048902:ko,FoodService:1481:ko,245,0,해운대 빛축제,버거인뉴욕,food,15
KorService2:2784330:ko,FoodService:1576:ko,245,0,미포항,거북선횟집,food,12
KorService2:2838755:ko,FoodService:1809:ko,245,0,연어바치,알천순대곱창전골전문점,food,39
KorService2:2853231:ko,FoodService:1246:ko,245,0,조방제일한우,다께,food,39
KorService2:2596750:ko,FoodService:1260:ko,246,0,더 비에스 호텔,초량통닭,food,32
KorService2:2865236:ko,FoodService:2350:ko,246,0,희와제과,지즈,food,39
KorService2:2868507:ko,FoodService:950:ko,246,0,남천다옴,광안리 언양불고기 부산집,food,39
KorService2:3083767:ko,AttractionService:302:ko,246,0.071,부산근현대역사관 본관,부산기상관측소,attraction,14
KorService2:3451794:ko,FoodService:1810:ko,246,0,해성아트베이,태화반점,food,14
KorService2:126857:ko,FoodService:2347:ko,247,0,광복로패션거리,동삼정,food,12
KorService2:133997:ko,FoodService:974:ko,247,0,대궐안집,괘법쭈꾸미전문점,food,39
KorService2:841730:ko,FoodService:1591:ko,247,0,사미헌,무궁화,food,39
KorService2:2503780:ko,FoodService:1594:ko,247,0,아난티 앳 부산 코브,아쁘앙,food,32
KorService2:2705418:ko,FoodService:146:ko,247,0.133,해운대 영무파라드호텔,금수복국 해운대본점,food,32
KorService2:2705418:ko,FoodService:1604:ko,247,0,해운대 영무파라드호텔,금수복국,food,32
KorService2:2760773:ko,FoodService:1846:ko,247,0,해운대기와집대구탕,소공간,food,39
KorService2:2836431:ko,FoodService:1242:ko,247,0,노티스,물레방아 즉석구이,food,39
KorService2:2858936:ko,FoodService:1846:ko,247,0,해운대하얀오징어집,소공간,food,39
KorService2:2868655:ko,FoodService:1519:ko,247,0,바로해장,할매재첩국부산본점,food,39
KorService2:2952936:ko,FoodService:1613:ko,247,0,카페제노아,비엔씨,food,39
KorService2:3576410:ko,FoodService:2347:ko,247,0,광복로 겨울빛 트리축제,동삼정,food,15
KorService2:132191:ko,FoodService:1237:ko,248,0,국제시장,삼송초밥 부산남포본점,food,38
