canonical_id,canonical_key,status,category,source_service,lang_count,member_count,languages,kto_merges,title_ko,address,district,latitude,longitude,image_url,venue,event_period_raw
busan-F-00334,FoodService:1622:ko,busan_confirmed,food,FoodService,3,3,ko|en|ja,,초원복국,부산 남구 황령대로492번길 30 (대연동),남구,35.13777,129.1059,https://www.visitbusan.net/uploadImgs/files/cntnts/20230613135851405_ttiel,,
busan-F-00335,FoodService:1623:ko,busan_confirmed,food,FoodService,3,3,ko|en|ja,,평산옥,부산 동구 초량중로 26 (초량동),동구,35.11429,129.0371,https://www.visitbusan.net/uploadImgs/files/cntnts/20230613144231653_ttiel,,
busan-F-00336,FoodService:1625:ko,busan_confirmed,food,FoodService,3,3,ko|en|ja,,할매재첩국,부산 사상구 낙동대로1530번길 20-15 (삼락동),사상구,35.193363,128.98607,,,
busan-F-00337,FoodService:1626:ko,busan_confirmed,food,FoodService,3,3,ko|en|ja,,해운대소문난암소갈비집,부산 해운대구 중동2로10번길 32-10 (중동),해운대구,35.163235,129.16628,https://www.visitbusan.net/uploadImgs/files/cntnts/20230613165118483_ttiel,,
busan-F-00338,FoodService:1627:ko,busan_confirmed,food,FoodService,3,3,ko|en|ja,,레망파티쓰리,부산 동래구 온천천로471번가길 38 (안락동),동래구,35.192314,129.10294,,,
busan-F-00339,FoodService:1628:ko,busan_confirmed,food,FoodService,3,3,ko|en|ja,,머그디저트랩,부산 해운대구 마린시티2로 38 (우동),해운대구,35.15704,129.14333,https://www.visitbusan.net/uploadImgs/files/cntnts/20230613165701228_ttiel,,
busan-F-00340,FoodService:1629:ko,busan_confirmed,food,FoodService,3,3,ko|en|ja,,무슈뱅상,부산 수영구 광남로48번길 19 (남천동),수영구,35.146374,129.11293,,,
busan-F-00341,FoodService:1630:ko,busan_confirmed,food,FoodService,3,3,ko|en|ja,,보느파티쓰 리,부산 연제구 교대로 7 (거제동),연제구,35.195267,35.195267,,,
busan-F-00342,FoodService:1631:ko,busan_confirmed,food,FoodService,3,3,ko|en|ja,,브레드365,부산 남구 못골로41번길 13 (대연동),남구,35.135815,129.08633,,,
busan-F-00343,FoodService:1632:ko,busan_confirmed,food,FoodService,3,3,ko|en|ja,,브리앙,부산 동래구 온천장로119번길 26 (온천동),동래구,35.221756,129.08356,https://www.visitbusan.net/uploadImgs/files/cntnts/20230613171951255_ttiel,,
busan-F-00344,FoodService:1633:ko,busan_confirmed,food,FoodService,3,3,ko|en|ja,,옵스,부산 수영구 황령대로489번길 37 (남천동),수영구,35.139668,129.10875,,,
busan-F-00345,FoodService:1634:ko,same_place,food,FoodService,3,4,ko|en|ja,KorService2:2832729:ko,모모스커피,부산 금정구 오시게로 20 (부곡동),금정구,35.219234,129.08647,https://www.visitbusan.net/uploadImgs/files/cntnts/20230613173346368_ttiel,,
busan-F-00346,FoodService:1635:ko,busan_confirmed,food,FoodService,3,3,ko|en|ja,,베르크로스터스,부산 부산진구 서전로58번길 115 (전포동),부산진구,35.152615,129.06628,https://www.visitbusan.net/uploadImgs/files/cntnts/20230613174142673_ttiel,,
busan-F-00347,FoodService:1636:ko,busan_confirmed,food,FoodService,3,3,ko|en|ja,,블랙업커피,부산 부산진구 서전로10번길 41 (부전동),부산진구,35.156055,129.05998,https://www.visitbusan.net/uploadImgs/files/cntnts/20230613174426706_ttiel,,
busan-F-00348,FoodService:1637:ko,busan_confirmed,food,FoodService,3,3,ko|en|ja,,히떼로스터리,부산 부산진구 동성로 59 (전포동),부산진구,35.155754,129.0682,https://www.visitbusan.net/uploadImgs/files/cntnts/20230613175240521_ttiel,,
busan-F-00349,FoodService:1638:ko,busan_confirmed,food,FoodService,3,3,ko|en|ja,,쥬가정효,부산 해운대구 해운대로 620 (우동) 해운대 라뮤에뜨 3층,해운대구,35.165035,129.15915,,,
busan-F-00350,FoodService:1639:ko,busan_confirmed,food,FoodService,3,3,ko|en|ja,,톤쇼우,부산 수영구 광안해변로279번길 13 (민락동),수영구,35.15644,129.12479,,,
busan-F-00351,FoodService:1802:ko,busan_confirmed,food,FoodService,5,5,ko|en|ja|zhs|zht,,토북베이커리,강서구 낙동남로 526-1 토북베이커리카페,강서구,35.11187,128.87785,https://www.visitbusan.net/uploadImgs/files/cntnts/20240415173022243_ttiel,,
busan-F-00352,FoodService:1803:ko,busan_confirmed,food,FoodService,5,5,ko|en|ja|zhs|zht,,카페호밀,금정구 금샘로 34,금정구,35.22877,129.07726,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416104638891_ttiel,,
busan-F-00353,FoodService:1804:ko,same_place,food,FoodService,5,6,ko|en|ja|zhs|zht,KorService2:2785272:ko,고향연화,기장군 기장읍 연화길 33-8,기장군,35.21732,129.22461,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416105926870_ttiel,,
busan-F-00354,FoodService:1805:ko,busan_confirmed,food,FoodService,5,5,ko|en|ja|zhs|zht,,대성칼치찌개구이,기장군 기장읍 대변2길 9,기장군,35.22375,129.23132,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416111045673_ttiel,,
busan-F-00355,FoodService:1806:ko,busan_confirmed,food,FoodService,5,5,ko|en|ja|zhs|zht,,무진장횟집 기장점,기장군 기장읍 연화1길 137,기장군,35.216946,129.22612,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416111916488_ttiel,,
busan-F-00356,FoodService:1808:ko,busan_confirmed,food,FoodService,5,5,ko|en|ja|zhs|zht,,올바릇식당 본점,기장군 일광읍 문오성길61,기장군,35.282795,129.25926,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416142348310_ttiel,,
busan-F-00357,FoodService:1809:ko,busan_confirmed,food,FoodService,5,5,ko|en|ja|zhs|zht,,알천순대곱창전골전문점,남구 용소로 7번길 88,남구,35.138542,129.1047,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416152751004_ttiel,,
busan-F-00358,FoodService:1810:ko,busan_confirmed,food,FoodService,5,5,ko|en|ja|zhs|zht,,태화반점,남구 분포로 115 힐탑탑플레이스 B동 109호,남구,35.13219,129.11273,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416153901728_ttiel,,
busan-F-00359,FoodService:1811:ko,busan_confirmed,food,FoodService,5,5,ko|en|ja|zhs|zht,,팔레트,부산 해운대구 달맞이길65번길 154 3층,해운대구,35.131638,129.11977,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416154834100_ttiel,,
busan-F-00360,FoodService:1812:ko,busan_confirmed,food,FoodService,5,5,ko|en|ja|zhs|zht,,공담 파스타,부산 동래구 명륜로250번길 2 1층,동래구,35.215736,129.08414,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417091749698_ttiel,,
busan-F-00361,FoodService:1813:ko,busan_confirmed,food,FoodService,4,4,ko|en|ja|zhs,,배종관동래삼계탕,동래구 동래로 116번길 39,동래구,35.20526,129.08475,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417101857747_ttiel,,
busan-F-00362,FoodService:1814:ko,same_place,food,FoodService,4,5,ko|en|ja|zhs,KorService2:2869183:ko,신가네 호떡 김밥 떡볶이,동래구 충렬대로 249번길 61,동래구,35.204052,129.08676,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417103903563_ttiel,,
busan-F-00363,FoodService:1815:ko,busan_confirmed,food,FoodService,5,5,ko|en|ja|zhs|zht,,칙투칙,동래구 온천천로 441번길 17,동래구,35.192467,129.10147,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417110222327_ttiel,,
busan-F-00364,FoodService:1816:ko,busan_confirmed,food,FoodService,5,5,ko|en|ja|zhs|zht,,프랑스 과자점  브리앙,동래구 온천장로 119번길 26 1층,동래구,35.221756,129.08356,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417113010113_ttiel,,
busan-F-00365,FoodService:1817:ko,busan_confirmed,food,FoodService,5,5,ko|en|ja|zhs|zht,,기장손칼국수,부산진구 서면로 56,부산진구,35.15566,129.05814,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417130710913_ttiel,,
busan-F-00366,FoodService:1818:ko,busan_confirmed,food,FoodService,5,5,ko|en|ja|zhs|zht,,두번째 늘해랑,부산진구 양지로 5번길 24,부산진구,35.17058,129.07031,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417134039028_ttiel,,
busan-F-00367,FoodService:1819:ko,busan_confirmed,food,FoodService,4,4,ko|en|ja|zhs,,베르크로스터스,부산진구 서전로58번길 115 1층-2층,부산진구,35.152615,129.06628,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417134640835_ttiel,,
busan-F-00368,FoodService:1820:ko,busan_confirmed,food,FoodService,5,5,ko|en|ja|zhs|zht,,코르 파스타 바,부산진구 동성로 25번길13 2F,부산진구,35.15265,129.06767,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417145812364_ttiel,,
busan-F-00369,FoodService:1822:ko,same_place,food,FoodService,5,6,ko|en|ja|zhs|zht,KorService2:134326:ko,곰보식당,사상구 낙동대로 1564,사상구,35.196556,128.98784,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417160043995_ttiel,,
busan-F-00370,FoodService:1824:ko,busan_confirmed,food,FoodService,5,5,ko|en|ja|zhs|zht,,611WoodFire,수영구 황령산로14-1 2층,수영구,35.147713,129.10889,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418091923719_ttiel,,
busan-F-00371,FoodService:1825:ko,busan_confirmed,food,FoodService,5,5,ko|en|ja|zhs|zht,,골목포차,수영구 광안로7번길 52,수영구,35.159405,129.11446,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418095202742_ttiel,,
busan-F-00372,FoodService:1826:ko,busan_confirmed,food,FoodService,5,5,ko|en|ja|zhs|zht,,뉼리 광안리점,수영구 민락수변로7 ok타운 8층,수영구,35.155136,129.12401,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418103340192_ttiel,,
busan-F-00373,FoodService:1827:ko,busan_confirmed,food,FoodService,5,5,ko|en|ja|zhs|zht,,다이도코로 광안리본점,수영구 남천동로 108번길 27 2층,수영구,35.1466,129.11255,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418110041026_ttiel,,
busan-F-00374,FoodService:1828:ko,busan_confirmed,food,FoodService,5,5,ko|en|ja|zhs|zht,,더스모코,수영구 광안해변로 294번길 36 1층,수영구,35.15483,129.12616,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418110738039_ttiel,,
busan-F-00375,FoodService:1829:ko,busan_confirmed,food,FoodService,5,5,ko|en|ja|zhs|zht,,램지,수영구 광안해변로284번길 38 해링턴타워광안 304호,수영구,35.153328,129.12515,https://www.visitbusan.net/uploadImgs/files/cntnts/20250529125315121_ttiel,,
busan-F-00376,FoodService:1831:ko,busan_confirmed,food,FoodService,5,5,ko|en|ja|zhs|zht,,무슈뱅상,수영구 광남로 48번길 19,수영구,35.146374,129.11293,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418112726853_ttiel,,
busan-F-00377,FoodService:1833:ko,busan_confirmed,food,FoodService,5,5,ko|en|ja|zhs|zht,,샤브남바완,수영구 민락수변로29 바다마루빌딩 1층,수영구,35.153236,129.12465,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418113753614_ttiel,,
busan-F-00378,FoodService:1834:ko,busan_confirmed,food,FoodService,5,5,ko|en|ja|zhs|zht,,아웃트로 바이 비토,수영구 민락본동로 19번길 18 1층,수영구,35.15835,129.12785,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418114912249_ttiel,,
busan-F-00379,FoodService:1835:ko,busan_confirmed,food,FoodService,5,5,ko|en|ja|zhs|zht,,제로베이스,수영구 민락로33번길 17 202호,수영구,35.15741,129.12096,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418130407601_ttiel,,
busan-F-00380,FoodService:1836:ko,busan_confirmed,food,FoodService,5,5,ko|en|ja|zhs|zht,,고등어다찌  연산본점,연제구 고분로31번길 42,연제구,35.187637,129.08607,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418132720308_ttiel,,
busan-F-00381,FoodService:1837:ko,same_place,food,FoodService,5,6,ko|en|ja|zhs|zht,KorService2:2668119:ko,재기돼지국밥,영도구 절영로 49번길 25,영도구,35.08963,129.03987,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418143354206_ttiel,,
busan-F-00382,FoodService:1838:ko,busan_confirmed,food,FoodService,5,5,ko|en|ja|zhs|zht,,그리다부부,중구 광복중앙로 35-1 1층,중구,35.102577,129.03072,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419090634454_ttiel,,
busan-F-00383,FoodService:1839:ko,busan_confirmed,food,FoodService,5,5,ko|en|ja|zhs|zht,,동화반점,중구 흑교로 75번길 3,중구,35.10579,129.02345,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419093503992_ttiel,,
busan-F-00384,FoodService:1840:ko,busan_confirmed,food,FoodService,5,5,ko|en|ja|zhs|zht,,연경재,중구 중앙대로 29번길 6,중구,35.10035,129.03592,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419110121584_ttiel,,
busan-F-00385,FoodService:1841:ko,busan_confirmed,food,FoodService,5,5,ko|en|ja|zhs|zht,,김정연분식 면옥향천,해운대구 해운대로 383번길 26,해운대구,35.170124,129.13939,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419131021388_ttiel,,
busan-F-00386,FoodService:1842:ko,busan_confirmed,food,FoodService,5,5,ko|en|ja|zhs|zht,,랩24 바이 쿠무다,해운대구 송정 광어골로 41 4층,해운대구,35.177433,129.19717,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419135409622_ttiel,,
busan-F-00387,FoodService:1843:ko,busan_confirmed,food,FoodService,5,5,ko|en|ja|zhs|zht,,르도헤,"해운대구 마린시티3로 37 213,214호",해운대구,35.15545,129.1466,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419135826203_ttiel,,
busan-F-00388,FoodService:1844:ko,busan_confirmed,food,FoodService,5,5,ko|en|ja|zhs|zht,,모리,해운대구 해운대해변로 298번길 24  팔레드시즈 2층2-4호,해운대구,35.160202,129.16658,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419140242960_ttiel,,
busan-F-00389,FoodService:1845:ko,busan_confirmed,food,FoodService,5,5,ko|en|ja|zhs|zht,,비비비당,"해운대구 달맞이길 239-16, 4층",해운대구,35.16249,129.18504,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419155611699_ttiel,,
busan-F-00390,FoodService:1846:ko,same_place,food,FoodService,5,6,ko|en|ja|zhs|zht,KorService2:2952019:ko,소공간,"해운대구 해운대해변로 298번길 47, 4층",해운대구,35.16169,129.16737,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419164740169_ttiel,,
busan-F-00391,FoodService:1847:ko,busan_confirmed,food,FoodService,5,5,ko|en|ja|zhs|zht,,쇼진,"해운대구 구남로 9, 라마다앙코르호텔 214호",해운대구,35.163307,129.1596,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419165347836_ttiel,,
busan-F-00392,FoodService:1849:ko,busan_confirmed,food,FoodService,5,5,ko|en|ja|zhs|zht,,우봉 샤브 청사포점,해운대구 청사포로 127,해운대구,35.160713,129.19269,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419175312314_ttiel,,
busan-F-00393,FoodService:1850:ko,busan_confirmed,food,FoodService,5,5,ko|en|ja|zhs|zht,,초필살돼지구이 해운대 본점,해운대구 마린시티3로 23  벽산E오렌지프라자 A동 107호,해운대구,35.156647,129.14693,https://www.visitbusan.net/uploadImgs/files/cntnts/20240422093323560_ttiel,,
busan-F-00394,FoodService:1851:ko,busan_confirmed,food,FoodService,5,5,ko|en|ja|zhs|zht,,하레마,해운대구 마린시티2로 33 두산 위브더제니스 지하 1층 106호,해운대구,35.157204,129.14482,https://www.visitbusan.net/uploadImgs/files/cntnts/20240422100016453_ttiel,,
busan-F-00395,FoodService:2324:ko,busan_confirmed,food,FoodService,4,4,ko|en|ja|zhs,,백가백반,"남구 분포로 145, W스퀘어 상가동 2층 2097호",남구,35.13379,129.11293,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408092958955_ttiel,,
busan-F-00396,FoodService:2325:ko,busan_confirmed,food,FoodService,4,4,ko|en|ja|zhs,,밀양갈비,동구 초량로 17-5,동구,35.11918,129.03975,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408093648041_ttiel,,
busan-F-00397,FoodService:2326:ko,busan_confirmed,food,FoodService,4,4,ko|en|ja|zhs,,가야포차선지국밥 본점,부산진구 가야공원로 58,부산진구,35.14817,129.0299,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408094027003_ttiel,,
busan-F-00398,FoodService:2327:ko,busan_confirmed,food,FoodService,4,4,ko|en|ja|zhs,,30년전통가마솥석쇠돼지갈비,해운대구 좌동로14번길 60,해운대구,35.1689,129.17159,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408094429754_ttiel,,
busan-F-00399,FoodService:2328:ko,busan_confirmed,food,FoodService,4,4,ko|en|ja|zhs,,달타이,해운대구 달맞이길 193 1층,해운대구,35.158108,129.18246,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408095539103_ttiel,,
busan-F-00400,FoodService:2329:ko,busan_confirmed,food,FoodService,4,4,ko|en|ja|zhs,,란아한,부산진구 서전로37번길 14-1,부산진구,35.15837,129.06421,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408095705335_ttiel,,
busan-F-00401,FoodService:2330:ko,busan_confirmed,food,FoodService,4,4,ko|en|ja|zhs,,바오하우스,부산진구 서전로 38번길 62-9,부산진구,35.154896,129.06335,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408095935004_ttiel,,
busan-F-00402,FoodService:2332:ko,busan_confirmed,food,FoodService,4,4,ko|en|ja|zhs,,롯데호텔 부산 블루헤이븐,부산진구 가야대로 772 롯데호텔 부산 7층,부산진구,35.15663,129.05563,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408100151107_ttiel,,
busan-F-00403,FoodService:2334:ko,busan_confirmed,food,FoodService,4,4,ko|en|ja|zhs,,못난이식당 해운대점,"해운대구 마린시티1로 91, 101동 201호",해운대구,35.154926,129.1445,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408100308119_ttiel,,
busan-F-00404,FoodService:2336:ko,busan_confirmed,food,FoodService,4,4,ko|en|ja|zhs,,손내향미,부산진구 동성로 30번길 4,부산진구,35.153034,129.06851,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408100525344_ttiel,,
busan-F-00405,FoodService:2337:ko,same_place,food,FoodService,4,5,ko|en|ja|zhs,KorService2:403961:ko,선창횟집,해운대구 달맞이길62번길 67,해운대구,35.156857,129.17383,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408102722301_ttiel,,
busan-F-00406,FoodService:2339:ko,busan_confirmed,food,FoodService,4,4,ko|en|ja|zhs,,수블,"해운대구 달맞이길 62번길 19, 2층",해운대구,35.159527,129.17055,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408103219387_ttiel,,
busan-F-00407,FoodService:2340:ko,busan_confirmed,food,FoodService,4,4,ko|en|ja|zhs,,스시시안,해운대구 센텀1로 9 E동상가 2층 210호,해운대구,35.167683,129.13104,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408103617676_ttiel,,
busan-F-00408,FoodService:2341:ko,busan_confirmed,food,FoodService,4,4,ko|en|ja|zhs,,쥬가,"해운대구 우동1로20번길 53, 2층",해운대구,35.165016,129.15915,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408104140736_ttiel,,
busan-F-00409,FoodService:2342:ko,busan_confirmed,food,FoodService,4,4,ko|en|ja|zhs,,쿠지라멘,해운대구 우동2로 17,해운대구,35.166203,129.16014,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408104843726_ttiel,,
busan-F-00410,FoodService:2344:ko,busan_confirmed,food,FoodService,4,4,ko|en|ja|zhs,,팔레트,"해운대구  달맞이길65번길 154, 3층",해운대구,35.156513,129.17834,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408111911870_ttiel,,
busan-F-00411,FoodService:2345:ko,busan_confirmed,food,FoodService,4,4,ko|en|ja|zhs,,1969부원동칼국수 부산본점,중구 구덕로22번길3 1층,중구,35.097927,129.03316,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408112548429_ttiel,,
busan-F-00412,FoodService:2346:ko,busan_confirmed,food,FoodService,4,4,ko|en|ja|zhs,,고등어연구소 본점,중구 중앙대로 79-1,중구,35.104816,129.03603,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408113257860_ttiel,,
busan-F-00413,FoodService:2347:ko,busan_confirmed,food,FoodService,4,4,ko|en|ja|zhs,,동삼정,중구 광복중앙로 14-62 1층,중구,35.10059,129.03143,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408113919836_ttiel,,
busan-F-00414,FoodService:2348:ko,busan_confirmed,food,FoodService,4,4,ko|en|ja|zhs,,유원,중구 충장대로9번길 29 보전빌딩 지하1층,중구,35.10799,129.03767,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408114718754_ttiel,,
busan-F-00415,FoodService:2349:ko,busan_confirmed,food,FoodService,4,4,ko|en|ja|zhs,,야스마루 닌니쿠,부산진구 서전로38번길 35-14,부산진구,35.15606,129.06438,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408114844827_ttiel,,
busan-F-00416,FoodService:2350:ko,busan_confirmed,food,FoodService,4,4,ko|en|ja|zhs,,지즈,"부산진구 서전로 58번길 34-1, 1층",부산진구,35.15622,129.06595,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408115051503_ttiel,,
busan-F-00417,FoodService:2351:ko,busan_confirmed,food,FoodService,4,4,ko|en|ja|zhs,,순사이쿠보,북구 양달로 4번길 17,북구,35.240913,129.01465,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408115525042_ttiel,,
busan-F-00418,FoodService:2353:ko,busan_confirmed,food,FoodService,4,4,ko|en|ja|zhs,,델리봉,"연제구 신금로 25, 노블레스스퀘어 110호",연제구,35.19158,129.09442,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408122426619_ttiel,,
busan-F-00419,FoodService:2354:ko,busan_confirmed,food,FoodService,4,4,ko|en|ja|zhs,,보느파티쓰리,"연제구 교대로 7, 2층",연제구,35.19527,129.07895,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408123831370_ttiel,,
busan-F-00420,FoodService:2356:ko,busan_confirmed,food,FoodService,4,4,ko|en|ja|zhs,,남천면가,수영구 황령대로473번길 14-2,수영구,35.139626,129.10675,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408131231343_ttiel,,
busan-F-00421,FoodService:2357:ko,busan_confirmed,food,FoodService,4,4,ko|en|ja|zhs,,닭발의 지존,수영구 연수로 374,수영구,35.170143,129.11069,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408131658485_ttiel,,
busan-F-00422,FoodService:2358:ko,busan_confirmed,food,FoodService,4,4,ko|en|ja|zhs,,데일리럭키,수영구 수영로 540번길 7,수영구,35.153927,129.11264,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408132244401_ttiel,,
busan-F-00423,FoodService:2359:ko,busan_confirmed,food,FoodService,4,4,ko|en|ja|zhs,,백일평냉,"수영구 남천바다로10번길 29, 1층",수영구,35.148556,129.11166,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408132935773_ttiel,,
busan-F-00424,FoodService:2360:ko,busan_confirmed,food,FoodService,4,4,ko|en|ja|zhs,,아펙트,"수영구 무학로 64번길 31, 1층",수영구,35.159874,129.12129,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408133516752_ttiel,,
busan-F-00425,FoodService:2361:ko,busan_confirmed,food,FoodService,4,4,ko|en|ja|zhs,,야키토리 백탄,"수영구 민락로13번길 21, 2층",수영구,35.15614,129.1215,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408134146562_ttiel,,
busan-F-00426,FoodService:2362:ko,busan_confirmed,food,FoodService,4,4,ko|en|ja|zhs,,야키토리 해공,"수영구 민락본동로 19번길 30-5, 1층",수영구,35.158234,129.1271,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408135037039_ttiel,,
busan-F-00427,FoodService:2363:ko,busan_confirmed,food,FoodService,4,4,ko|en|ja|zhs,,우리포차,"수영구 광일로29번길 9, 1층",수영구,35.161915,129.11087,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408135630428_ttiel,,
busan-F-00428,FoodService:2364:ko,busan_confirmed,food,FoodService,4,4,ko|en|ja|zhs,,으뜸이로리바타,"수영구 수영로408번길 20, 1층",수영구,35.141987,129.10915,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408140215924_ttiel,,
busan-F-00429,FoodService:2365:ko,same_place,food,FoodService,4,5,ko|en|ja|zhs,KorService2:2788406:ko,자매국밥,수영구 민락본동로27번길 56,수영구,35.158283,129.12569,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408142939682_ttiel,,
busan-F-00430,FoodService:2366:ko,busan_confirmed,food,FoodService,4,4,ko|en|ja|zhs,,조이풀조이풀(골드핀치by조이풀조이풀),"수영구 민락본동로11번길 21, 1층",수영구,35.157604,129.1274,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408143450330_ttiel,,
busan-F-00431,FoodService:2367:ko,busan_confirmed,food,FoodService,4,4,ko|en|ja|zhs,,청산1954,수영구 황령산로 29,수영구,35.148266,129.10788,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408144017778_ttiel,,
busan-F-00432,FoodService:2370:ko,busan_confirmed,food,FoodService,4,4,ko|en|ja|zhs,,해운대암소갈비집,해운대구 해운대해변로333,해운대구,35.163258,129.16626,https://www.visitbusan.net/uploadImgs/files/cntnts/20250507154200232_ttiel,,
busan-F-00433,FoodService:2371:ko,busan_confirmed,food,FoodService,4,4,ko|en|ja|zhs,,연화제과,부산진구 새싹로 265번길 12,부산진구,35.179752,129.04688,https://www.visitbusan.net/uploadImgs/files/cntnts/20250507155421924_ttiel,,
busan-F-00434,FoodService:2379:ko,busan_confirmed,food,FoodService,4,4,ko|en|ja|zhs,,대성갈치찌개구이,기장군 기장읍 대변2길 9,기장군,35.2239,129.23161,https://www.visitbusan.net/uploadImgs/files/cntnts/20250516132502489_ttiel,,
busan-F-00435,FoodService:2381:ko,busan_confirmed,food,FoodService,5,5,ko|en|ja|zhs|zht,,고기형,수영구 수영로679번길 22,수영구,35.166687,129.11377,https://www.visitbusan.net/uploadImgs/files/cntnts/20250516162239090_ttiel,,
busan-F-00436,FoodService:2384:ko,busan_confirmed,food,FoodService,4,4,ko|en|ja|zhs,,우봉샤브,해운대구 청사포로 127,해운대구,35.1607,129.19267,https://www.visitbusan.net/uploadImgs/files/cntnts/20250522162933740_ttiel,,
busan-F-00437,FoodService:2386:ko,busan_confirmed,food,FoodService,4,4,ko|en|ja|zhs,,히떼로스터리 전포점,부산진구 동성로 59 2층,부산진구,35.15574,129.06819,https://www.visitbusan.net/uploadImgs/files/cntnts/20250523164409148_ttiel,,
busan-K-00001,KorService2:126028:ko,kto_separate,,KorService2,1,1,ko,,금정산,부산광역시 금정구 금성동,2,35.268448978,129.0518587773,http://tong.visitkorea.or.kr/cms/resource/44/3575744_image2_1.jpg,,
busan-K-00002,KorService2:126108:ko,kto_parent_child,,KorService2,1,1,ko,,해운대온천센터,부산광역시 해운대구 중동2로 16,16,35.1634406103,129.1645768542,http://tong.visitkorea.or.kr/cms/resource/17/3026517_image2_1.JPG,,
busan-K-00003,KorService2:126122:ko,kto_parent_child,,KorService2,2,2,ko|en,,부산 송도해수욕장,부산광역시 서구 송도해변로 100,11,35.0739256715,129.016458847,http://tong.visitkorea.or.kr/cms/resource/86/2504686_image2_1.jpg,,
