candidate_id,provider,image_url,source_record_id,source_detail_url,rights_field_name,rights_field_value,linkage_method,linkage_status,confidence,note
busan-A-00001,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191222164810529_ttiel,255,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=255&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:255→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00002,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191222171209005_ttiel,256,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=256&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:256→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00003,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191222175627506_ttiel,257,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=257&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:257→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00004,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191222180829962_ttiel,258,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=258&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:258→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00005,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191222181829937_ttiel,259,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=259&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:259→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00006,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191222185645736_ttiel,260,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=260&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:260→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00007,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191222190823385_ttiel,261,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=261&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:261→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00008,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191224093809621_ttiel,262,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=262&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:262→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00009,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191224171115847_ttiel,264,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=264&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:264→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00010,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191225143353231_ttiel,265,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=265&lang_cd=ko,kogl_mark_on_page,,uc_seq_direct,manual_review,high,uc_seq=265 직접 보유. source_detail_url로 페이지 방문 후 공공누리 마크 여부 확인 필요.
busan-A-00011,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191225145805369_ttiel,266,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=266&lang_cd=ko,kogl_mark_on_page,,uc_seq_direct,manual_review,high,uc_seq=266 직접 보유. source_detail_url로 페이지 방문 후 공공누리 마크 여부 확인 필요.
busan-A-00012,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191225150331107_ttiel,267,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=267&lang_cd=ko,kogl_mark_on_page,,uc_seq_direct,manual_review,high,uc_seq=267 직접 보유. source_detail_url로 페이지 방문 후 공공누리 마크 여부 확인 필요.
busan-A-00013,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191225150936833_ttiel,268,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=268&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:268→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00014,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191225151358656_ttiel,269,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=269&lang_cd=ko,kogl_mark_on_page,,uc_seq_direct,manual_review,high,uc_seq=269 직접 보유. source_detail_url로 페이지 방문 후 공공누리 마크 여부 확인 필요.
busan-A-00015,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191225151830289_ttiel,270,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=270&lang_cd=ko,kogl_mark_on_page,,uc_seq_direct,manual_review,high,uc_seq=270 직접 보유. source_detail_url로 페이지 방문 후 공공누리 마크 여부 확인 필요.
busan-A-00016,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191225154726785_ttiel,272,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=272&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:272→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00017,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20250929174908393_ttiel,273,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=273&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:273→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00018,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191225160959194_ttiel,274,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=274&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:274→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00019,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191225162953256_ttiel,275,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=275&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:275→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00020,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191225163741459_ttiel,276,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=276&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:276→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00021,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191225164342360_ttiel,277,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=277&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:277→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00022,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191225164921130_ttiel,278,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=278&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:278→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00023,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191225165635368_ttiel,279,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=279&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:279→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00024,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20230630185239164_ttiel,280,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=280&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:280→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00025,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191225170855698_ttiel,281,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=281&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:281→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00026,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191225174730014_ttiel,285,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=285&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:285→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00027,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191225175459392_ttiel,286,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=286&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:286→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00028,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191225180243523_ttiel,287,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=287&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:287→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00029,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191226093554532_ttiel,288,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=288&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:288→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00030,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191226100545553_ttiel,289,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=289&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:289→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00031,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191226101451768_ttiel,290,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=290&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:290→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00032,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191226102157667_ttiel,291,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=291&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:291→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00033,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191226105751809_ttiel,295,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=295&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:295→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00034,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191226110347271_ttiel,296,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=296&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:296→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00035,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191226110901484_ttiel,297,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=297&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:297→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00036,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191226113720642_ttiel,298,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=298&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:298→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00037,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191226115628787_ttiel,299,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=299&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:299→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00038,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191226132135171_ttiel,301,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=301&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:301→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00039,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191226132812226_ttiel,302,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=302&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:302→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00040,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191226143325464_ttiel,304,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=304&lang_cd=ko,kogl_mark_on_page,,uc_seq_direct,manual_review,high,uc_seq=304 직접 보유. source_detail_url로 페이지 방문 후 공공누리 마크 여부 확인 필요.
busan-A-00041,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191226152407686_ttiel,308,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=308&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:308→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00042,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191226182356876_ttiel,313,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=313&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:313→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00043,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191226183133502_ttiel,314,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=314&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:314→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00044,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191226184130120_ttiel,315,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=315&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:315→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00045,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20230602100722403_ttiel,325,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=325&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:325→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00046,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191227112720050_ttiel,326,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=326&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:326→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00047,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191227160751479_ttiel,333,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=333&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:333→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00048,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191227161822663_ttiel,334,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=334&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:334→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00049,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191227163229549_ttiel,335,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=335&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:335→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00050,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20230901132543063_ttiel,340,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=340&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:340→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00051,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191227175243198_ttiel,343,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=343&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:343→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00052,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191227180139517_ttiel,344,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=344&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:344→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00053,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191227181259877_ttiel,346,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=346&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:346→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00054,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191227184611977_ttiel,347,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=347&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:347→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00055,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191227190325222_ttiel,348,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=348&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:348→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00056,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191227194942971_ttiel,354,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=354&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:354→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00057,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191227202219554_ttiel,358,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=358&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:358→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00058,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191227202829011_ttiel,359,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=359&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:359→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00059,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191227203859552_ttiel,361,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=361&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:361→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00060,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191227204420832_ttiel,362,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=362&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:362→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00061,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191229141716592_ttiel,364,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=364&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:364→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00062,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191229142305006_ttiel,365,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=365&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:365→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00063,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191229143230630_ttiel,366,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=366&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:366→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00064,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191229144834500_ttiel,367,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=367&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:367→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00065,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191229145728609_ttiel,368,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=368&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:368→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00066,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191229150331682_ttiel,369,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=369&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:369→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00067,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191229150845004_ttiel,370,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=370&lang_cd=ko,kogl_mark_on_page,,uc_seq_direct,manual_review,high,uc_seq=370 직접 보유. source_detail_url로 페이지 방문 후 공공누리 마크 여부 확인 필요.
busan-A-00068,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191229151710512_ttiel,371,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=371&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:371→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00069,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191229152254942_ttiel,372,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=372&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:372→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00070,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191229153530528_ttiel,373,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=373&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:373→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00071,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191229160529389_ttiel,377,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=377&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:377→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
busan-A-00072,visitbusan,https://www.visitbusan.net/uploadImgs/files/cntnts/20191230180640227_ttiel,396,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201001001000&uc_seq=396&lang_cd=en,kogl_mark_on_page,,service_uc_seq_to_vbfull,manual_review,high,AttractionService:396→vbFull 매칭. source_detail_url 확인됨. 페이지 방문 후 공공누리 마크 확인 필요.
