candidate_id,restaurant_name,image_url,http_status,mime_type,file_size_bytes,width,height,technical_status,visual_inspection_status,final_recommendation,decision_reason
busan-F-00191,어밤부,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419173453394_ttiel,200,image/jpeg,86164,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 86164B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00192,우토피아,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418125531238_ttiel,200,image/jpeg,98864,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 98864B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00193,우봉,https://www.visitbusan.net/uploadImgs/files/cntnts/20230602141753998_ttiel,200,image/jpeg,105990,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 105990B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00194,굿모닝홍콩,https://www.visitbusan.net/uploadImgs/files/cntnts/20230602142611057_ttiel,200,image/jpeg,42222,1200,544,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 42222B + 1200×544px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00195,버거인뉴욕,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419153525824_ttiel,200,image/jpeg,85516,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 85516B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00196,반핀 서면전포점,https://www.visitbusan.net/uploadImgs/files/cntnts/20230602143250533_ttiel,200,image/jpeg,72575,1200,544,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 72575B + 1200×544px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00197,복성반점,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417164934040_ttiel,200,image/jpeg,88725,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 88725B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00198,쉐프리,https://www.visitbusan.net/uploadImgs/files/cntnts/20250530161709953_ttiel,200,image/jpeg,64545,1200,544,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 64545B + 1200×544px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00199,부우사안,https://www.visitbusan.net/uploadImgs/files/cntnts/20230602145152107_ttiel,200,image/jpeg,93192,1200,544,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 93192B + 1200×544px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00200,스톤스트리트,https://www.visitbusan.net/uploadImgs/files/cntnts/20230602145719327_ttiel,200,image/jpeg,79912,1200,544,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 79912B + 1200×544px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00201,산동완탕교자관,https://www.visitbusan.net/uploadImgs/files/cntnts/20230602145733245_ttiel,200,image/jpeg,50909,1200,544,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 50909B + 1200×544px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00202,삼형제오리 부산1호점,https://www.visitbusan.net/uploadImgs/files/cntnts/20230602150346849_ttiel,200,image/jpeg,77138,1200,544,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 77138B + 1200×544px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00203,동광동 석기시대 본점,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419105032027_ttiel,200,image/jpeg,80114,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 80114B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00204,음주양식당 오스테리아 어부,https://www.visitbusan.net/uploadImgs/files/cntnts/20231109183734515_ttiel,200,image/jpeg,131180,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 131180B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00205,칸웨이,https://www.visitbusan.net/uploadImgs/files/cntnts/20230602153447605_ttiel,200,image/jpeg,60504,1200,544,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 60504B + 1200×544px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00206,고옥,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418094044725_ttiel,200,image/jpeg,79732,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 79732B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00207,글라스앤보틀,https://www.visitbusan.net/uploadImgs/files/cntnts/20230602175414282_ttiel,200,image/jpeg,43634,1200,544,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 43634B + 1200×544px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00208,앙탄,https://www.visitbusan.net/uploadImgs/files/cntnts/20230603140846612_ttiel,200,image/jpeg,106214,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 106214B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00209,교토돈부리 본점,https://www.visitbusan.net/uploadImgs/files/cntnts/20230605092808009_ttiel,200,image/jpeg,91406,1200,544,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 91406B + 1200×544px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00210,나가하마만게츠,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419133053912_ttiel,200,image/jpeg,132641,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 132641B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00211,노는바다,https://www.visitbusan.net/uploadImgs/files/cntnts/20230605094032446_ttiel,200,image/jpeg,143272,1200,544,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 143272B + 1200×544px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00212,동경밥상,https://www.visitbusan.net/uploadImgs/files/cntnts/20230605094602155_ttiel,200,image/jpeg,96914,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 96914B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00213,슌,https://www.visitbusan.net/uploadImgs/files/cntnts/20230605100447110_ttiel,200,image/jpeg,62253,1200,544,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 62253B + 1200×544px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00214,스시미르네 본점,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419170216133_ttiel,200,image/jpeg,96788,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 96788B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00215,스시심 타카이,https://www.visitbusan.net/uploadImgs/files/cntnts/20230605101855650_ttiel,200,image/jpeg,48050,1200,544,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 48050B + 1200×544px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00216,야스마루 쇼쿠도,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417143025804_ttiel,200,image/jpeg,71846,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 71846B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00217,중앙모밀,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419113634712_ttiel,200,image/jpeg,107724,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 107724B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00218,킹콩스시,https://www.visitbusan.net/uploadImgs/files/cntnts/20230605105014796_ttiel,200,image/jpeg,72442,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 72442B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00219,타이가 텐푸라,https://www.visitbusan.net/uploadImgs/files/cntnts/20230605114432846_ttiel,200,image/jpeg,91973,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 91973B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00220,톤쇼우 부산대점,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416105423031_ttiel,200,image/jpeg,43860,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 43860B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00221,삼성밀면,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417141426032_ttiel,200,image/jpeg,94923,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 94923B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00222,부산약콩밀면 이기대본점,https://www.visitbusan.net/uploadImgs/files/cntnts/20230605160757154_ttiel,200,image/jpeg,41694,1200,544,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 41694B + 1200×544px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00223,면채움,https://www.visitbusan.net/uploadImgs/files/cntnts/20230605162454973_ttiel,200,image/jpeg,65027,1200,544,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 65027B + 1200×544px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00224,대연밀면,https://www.visitbusan.net/uploadImgs/files/cntnts/20230605163059829_ttiel,200,image/jpeg,52940,1200,544,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 52940B + 1200×544px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00225,합천국밥집,https://www.visitbusan.net/uploadImgs/files/cntnts/20230605171506269_ttiel,200,image/jpeg,77556,1200,544,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 77556B + 1200×544px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00226,정짓간 돼지국밥 & 막국수,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417171440711_ttiel,200,image/jpeg,142729,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 142729B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00227,우리돼지국밥,https://www.visitbusan.net/uploadImgs/files/cntnts/20230605175347129_ttiel,200,image/jpeg,65916,1200,544,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 65916B + 1200×544px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00228,수복돼지국밥,https://www.visitbusan.net/uploadImgs/files/cntnts/20230607101844356_ttiel,200,image/jpeg,68729,1200,544,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 68729B + 1200×544px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00229,부광돼지국밥전문점,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419095508857_ttiel,200,image/jpeg,82657,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 82657B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00230,행복을 짓는 수향촌밥상,https://www.visitbusan.net/uploadImgs/files/cntnts/20230607104813073_ttiel,200,image/jpeg,65406,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 65406B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00231,해물왕창칼국수,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417163101609_ttiel,200,image/jpeg,104101,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 104101B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00232,할매재첩국부산본점,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418131536518_ttiel,200,image/jpeg,106123,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 106123B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00233,동래할매파전,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417095049087_ttiel,200,image/jpeg,145265,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 145265B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00234,박해윤통영해물밥상,https://www.visitbusan.net/uploadImgs/files/cntnts/20230607115106313_ttiel,200,image/jpeg,108902,1200,544,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 108902B + 1200×544px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00235,원조꼬리곰집,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417104737417_ttiel,200,image/jpeg,70163,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 70163B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00236,하동재첩국,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417160652816_ttiel,200,image/jpeg,59080,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 59080B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00237,하기연진주냉면,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417172509146_ttiel,200,image/jpeg,117383,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 117383B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00238,장안집,https://www.visitbusan.net/uploadImgs/files/cntnts/20230607150107037_ttiel,200,image/jpeg,126298,1200,544,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 126298B + 1200×544px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00239,이가네칼국수,https://www.visitbusan.net/uploadImgs/files/cntnts/20230607152613580_ttiel,200,image/jpeg,75333,1200,544,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 75333B + 1200×544px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00240,이가네떡볶이,https://www.visitbusan.net/uploadImgs/files/cntnts/20230607153356051_ttiel,200,image/jpeg,127043,1200,544,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 127043B + 1200×544px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00241,우성삼계탕,https://www.visitbusan.net/uploadImgs/files/cntnts/20230607154228087_ttiel,200,image/jpeg,62358,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 62358B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00242,몽뜰,https://www.visitbusan.net/uploadImgs/files/cntnts/20230607170054185_ttiel,200,image/jpeg,65442,1200,544,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 65442B + 1200×544px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00243,조광심민속왕순대,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417105843962_ttiel,200,image/jpeg,153582,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 153582B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00244,할매집회국수,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419113933249_ttiel,200,image/jpeg,60995,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 60995B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00245,나탄약선요리,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417133833912_ttiel,200,image/jpeg,68302,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 68302B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00246,부다면옥,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419153703944_ttiel,200,image/jpeg,135288,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 135288B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00247,본 고갈비,https://www.visitbusan.net/uploadImgs/files/cntnts/20230608140120811_ttiel,200,image/jpeg,93666,1200,544,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 93666B + 1200×544px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00248,88돼지갈비,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416171818172_ttiel,200,image/jpeg,70116,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 70116B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00249,돌솥밥집,https://www.visitbusan.net/uploadImgs/files/cntnts/20230608144815779_ttiel,200,image/jpeg,77479,1200,544,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 77479B + 1200×544px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00250,맹여사육전육회,https://www.visitbusan.net/uploadImgs/files/cntnts/20230608150916484_ttiel,200,image/jpeg,86052,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 86052B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00252,합천국밥집,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612125944822_ttiel,200,image/png,1673549,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + PNG 확인 + 1673549B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00254,쌍둥이돼지국밥,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612130601401_ttiel,200,image/jpeg,45598,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 45598B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00257,은해갈치,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612131518983_ttiel,200,image/png,1828671,1200,544,valid,not_inspected,use_candidate,"HTTP 200 + PNG 확인 + 1828671B + 1200×544px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00258,동백섬횟집,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612133402186_ttiel,200,image/jpeg,123207,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 123207B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00261,거대숯불구이,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612134343289_ttiel,200,image/png,1866685,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + PNG 확인 + 1866685B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00263,아저씨대구탕,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612135343874_ttiel,200,image/jpeg,56698,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 56698B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00265,무진장횟집,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612140201584_ttiel,200,image/png,1514093,1200,544,valid,not_inspected,use_candidate,"HTTP 200 + PNG 확인 + 1514093B + 1200×544px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00267,미미루,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612142200836_ttiel,200,image/png,1733698,1200,544,valid,not_inspected,use_candidate,"HTTP 200 + PNG 확인 + 1733698B + 1200×544px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00268,부우사안,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612142741318_ttiel,200,image/png,1849327,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + PNG 확인 + 1849327B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00270,동경밥상,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612143356750_ttiel,200,image/jpeg,144377,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 144377B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00271,모즈,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612143942704_ttiel,200,image/jpeg,62521,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 62521B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00272,쇼진,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419165347836,200,image/jpeg,1640593,1200,1800,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 1640593B + 1200×1800px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00274,스시이루카,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612145045002_ttiel,200,image/jpeg,61243,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 61243B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00276,제로베이스,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418130407601,200,image/jpeg,913716,1200,1800,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 913716B + 1200×1800px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00277,떼떼오네,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612150436417_ttiel,200,image/jpeg,112608,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 112608B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00280,쉐프리,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612151651185_ttiel,200,image/jpeg,93477,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 93477B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00283,레땅,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612152628930_ttiel,200,image/jpeg,50485,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 50485B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00284,라이옥,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612153328501_ttiel,200,image/jpeg,64931,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 64931B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00286,알로이타이레스토랑,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612153921763_ttiel,200,image/jpeg,79835,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 79835B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00287,카파도키아,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612154508334_ttiel,200,image/jpeg,108450,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 108450B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00291,금랑횟집,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612155844697_ttiel,200,image/jpeg,64650,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 64650B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00293,맥퀸즈라운지,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612160716657_ttiel,200,image/jpeg,117226,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 117226B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00294,목장원,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612161146972_ttiel,200,image/jpeg,96683,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 96683B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00295,오륙도가원,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612161538543_ttiel,200,image/jpeg,101749,1200,544,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 101749B + 1200×544px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00296,이레옥,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612162233926_ttiel,200,image/jpeg,50996,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 50996B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00298,남풍,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612163040120_ttiel,200,image/jpeg,179884,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 179884B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00299,랩24바이쿠무다,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612163348599_ttiel,200,image/jpeg,50469,1200,544,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 50469B + 1200×544px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00300,르도헤,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419135826203,200,image/jpeg,1959341,1200,1800,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 1959341B + 1200×1800px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00301,마이클어반팜테이블,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612165530398_ttiel,200,image/jpeg,84442,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 84442B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00302,모리,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419140242960,200,image/jpeg,1562102,1200,1800,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 1562102B + 1200×1800px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00304,사까에,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612170609406_ttiel,200,image/jpeg,110385,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 110385B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00306,아쁘앙,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612171254815_ttiel,200,image/jpeg,130018,1200,544,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 130018B + 1200×544px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00308,율링,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612175041562_ttiel,200,image/png,1424056,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + PNG 확인 + 1424056B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00311,팔레트,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416154834100,200,image/jpeg,946926,1200,1800,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 946926B + 1200×1800px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00312,하레마,https://www.visitbusan.net/uploadImgs/files/cntnts/20230613092152629_ttiel,200,image/jpeg,46598,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 46598B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00313,60년전통할매국밥,https://www.visitbusan.net/uploadImgs/files/cntnts/20230613093228255_ttiel,200,image/png,1306626,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + PNG 확인 + 1306626B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
