candidate_id,title_ko,category,district,lat,lng,primary_source_type,primary_external_id,linked_source_keys,source_url,display_url,primary_image_url,image_count,image_status,rights_status,rights_basis,collected_at,provenance_file,provenance_commit
busan-A-00146,"부산근현대역사관 본관(한,영,중간,중번,일)",attraction,중구,35.102566,129.03214,busan_official_api,AttractionService:1881:ko,AttractionService:1881:ko,,,https://www.visitbusan.net/uploadImgs/files/cntnts/20240605163754301_ttiel,1,image_sufficient,operational_assumed,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",2026-07-24T00:27:42.723Z,data/tourapi/candidates/busan/busan-integrated-candidates.csv,fe43388
busan-A-00147,"무사이(한, 영, 중간, 중번, 일)",attraction,북구,35.23837,129.01569,busan_official_api,AttractionService:1890:ko,AttractionService:1890:ko,,,https://www.visitbusan.net/uploadImgs/files/cntnts/20240626113937766_ttiel,1,image_sufficient,operational_assumed,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",2026-07-24T00:27:42.723Z,data/tourapi/candidates/busan/busan-integrated-candidates.csv,fe43388
busan-A-00148,"부산 트래블라운지 (한, 영, 중간, 중번, 일)",attraction,동구,35.113834,129.03818,busan_official_api,AttractionService:1900:ko,AttractionService:1900:ko,,,https://www.visitbusan.net/uploadImgs/files/cntnts/20240703180805305_ttiel,1,image_sufficient,operational_assumed,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",2026-07-24T00:27:42.723Z,data/tourapi/candidates/busan/busan-integrated-candidates.csv,fe43388
busan-A-00149,"반여 초록공원 장산계곡(한,영,중간,중번,일)",attraction,해운대구,35.203255,129.13632,busan_official_api,AttractionService:2013:ko,AttractionService:2013:ko,,,https://www.visitbusan.net/uploadImgs/files/cntnts/20240809155702729_ttiel,1,image_sufficient,operational_assumed,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",2026-07-24T00:27:42.723Z,data/tourapi/candidates/busan/busan-integrated-candidates.csv,fe43388
busan-A-00150,"중앙공원(구 대신공원) 대신계곡(한,영,중간,중번,일)",attraction,서구,35.121838,129.01567,busan_official_api,AttractionService:2019:ko,AttractionService:2019:ko,,,https://www.visitbusan.net/uploadImgs/files/cntnts/20240809161549849_ttiel,1,image_sufficient,operational_assumed,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",2026-07-24T00:27:42.723Z,data/tourapi/candidates/busan/busan-integrated-candidates.csv,fe43388
busan-A-00151,"구덕야영장 계곡(한,영,중간,중번,일)",attraction,서구,35.12556,129.00969,busan_official_api,AttractionService:2024:ko,AttractionService:2024:ko,,,https://www.visitbusan.net/uploadImgs/files/cntnts/20240809163409331_ttiel,1,image_sufficient,operational_assumed,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",2026-07-24T00:27:42.723Z,data/tourapi/candidates/busan/busan-integrated-candidates.csv,fe43388
busan-A-00152,"범어사 용성계곡(한,영,중간,중번,일)",attraction,금정구,35.283524,129.06847,busan_official_api,AttractionService:2034:ko,AttractionService:2034:ko,,,https://www.visitbusan.net/uploadImgs/files/cntnts/20240809171647495_ttiel,1,image_sufficient,operational_assumed,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",2026-07-24T00:27:42.723Z,data/tourapi/candidates/busan/busan-integrated-candidates.csv,fe43388
busan-A-00153,"용소웰빙공원(한,영,중간,중번,일)",attraction,기장군,35.24623,129.20415,busan_official_api,AttractionService:2065:ko,AttractionService:2065:ko,,,https://www.visitbusan.net/uploadImgs/files/cntnts/20240821134135301_ttiel,1,image_sufficient,operational_assumed,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",2026-07-24T00:27:42.723Z,data/tourapi/candidates/busan/busan-integrated-candidates.csv,fe43388
busan-A-00154,"국립부산국악원 국악체험관(한,영,중간,중번,일)",attraction,중구,35.171013,129.05438,busan_official_api,AttractionService:2067:ko,AttractionService:2067:ko,,,https://www.visitbusan.net/uploadImgs/files/cntnts/20240826154634475_ttiel,1,image_sufficient,operational_assumed,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",2026-07-24T00:27:42.723Z,data/tourapi/candidates/busan/busan-integrated-candidates.csv,fe43388
busan-A-00155,"부산수학문화관(한,영,중간,중번,일)",attraction,부산진구,35.15666,129.0513,busan_official_api,AttractionService:2077:ko,AttractionService:2077:ko,,,https://www.visitbusan.net/uploadImgs/files/cntnts/20240904145348246_ttiel,1,image_sufficient,operational_assumed,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",2026-07-24T00:27:42.723Z,data/tourapi/candidates/busan/busan-integrated-candidates.csv,fe43388
busan-A-00156,"마하사(한,영,중간,중번,일)",attraction,연제구,35.163532,129.08733,busan_official_api,AttractionService:2078:ko,AttractionService:2078:ko,,,https://www.visitbusan.net/uploadImgs/files/cntnts/20240911101725976_ttiel,1,image_sufficient,operational_assumed,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",2026-07-24T00:27:42.723Z,data/tourapi/candidates/busan/busan-integrated-candidates.csv,fe43388
busan-A-00157,"이바구길 사진관(한,영,중간,중번,일)",attraction,동구,35.11625,129.03874,busan_official_api,AttractionService:2079:ko,AttractionService:2079:ko,,,https://www.visitbusan.net/uploadImgs/files/cntnts/20240910171845448_ttiel,1,image_sufficient,operational_assumed,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",2026-07-24T00:27:42.723Z,data/tourapi/candidates/busan/busan-integrated-candidates.csv,fe43388
busan-A-00158,"북항 친수공원(한,영,중간,중번,일)",attraction,동구,35.11442,129.04637,busan_official_api,AttractionService:2081:ko,AttractionService:2081:ko,,,https://www.visitbusan.net/uploadImgs/files/cntnts/20240911140423764_ttiel,1,image_sufficient,operational_assumed,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",2026-07-24T00:27:42.723Z,data/tourapi/candidates/busan/busan-integrated-candidates.csv,fe43388
busan-A-00159,"북항재개발 홍보관(한,영,중간,중번,일)",attraction,동구,35.11751,129.04921,busan_official_api,AttractionService:2082:ko,AttractionService:2082:ko,,,https://www.visitbusan.net/uploadImgs/files/cntnts/20240911173034092_ttiel,1,image_sufficient,operational_assumed,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",2026-07-24T00:27:42.723Z,data/tourapi/candidates/busan/busan-integrated-candidates.csv,fe43388
busan-A-00160,"문화예술플랫폼(한,영,중간,중번,일)",attraction,북구,35.206764,128.99797,busan_official_api,AttractionService:2085:ko,AttractionService:2085:ko,,,https://www.visitbusan.net/uploadImgs/files/cntnts/20240911180908467_ttiel,1,image_sufficient,operational_assumed,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",2026-07-24T00:27:42.723Z,data/tourapi/candidates/busan/busan-integrated-candidates.csv,fe43388
busan-A-00161,"북두칠성도서관(한,영,중간,중번,일)",attraction,동구,35.116432,129.04588,busan_official_api,AttractionService:2086:ko,AttractionService:2086:ko,,,https://www.visitbusan.net/uploadImgs/files/cntnts/20240913175719812_ttiel,1,image_sufficient,operational_assumed,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",2026-07-24T00:27:42.723Z,data/tourapi/candidates/busan/busan-integrated-candidates.csv,fe43388
busan-A-00162,"송정 구덕포길(한,영,중간,중번,일)",attraction,해운대구,35.169155,129.19722,busan_official_api,AttractionService:2095:ko,AttractionService:2095:ko,,,https://www.visitbusan.net/uploadImgs/files/cntnts/20240920110953518_ttiel,1,image_sufficient,operational_assumed,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",2026-07-24T00:27:42.723Z,data/tourapi/candidates/busan/busan-integrated-candidates.csv,fe43388
busan-A-00163,"망양로 산복도로 전시관(한,영,중간,중번,일)",attraction,동구,35.117672,129.0332,busan_official_api,AttractionService:2102:ko,AttractionService:2102:ko,,,https://www.visitbusan.net/uploadImgs/files/cntnts/20240923115623200_ttiel,1,image_sufficient,operational_assumed,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",2026-07-24T00:27:42.723Z,data/tourapi/candidates/busan/busan-integrated-candidates.csv,fe43388
busan-A-00164,"닥밭골 벽화마을(한,영,중간,중번,일)",attraction,서구,35.114338,129.02371,busan_official_api,AttractionService:2104:ko,AttractionService:2104:ko,,,https://www.visitbusan.net/uploadImgs/files/cntnts/20240923142217173_ttiel,1,image_sufficient,operational_assumed,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",2026-07-24T00:27:42.723Z,data/tourapi/candidates/busan/busan-integrated-candidates.csv,fe43388
busan-A-00165,"대청스카이전망대(한,영,중간,중번,일)",attraction,중구,35.107513,129.02963,busan_official_api,AttractionService:2105:ko,AttractionService:2105:ko,,,https://www.visitbusan.net/uploadImgs/files/cntnts/20240923144618796_ttiel,1,image_sufficient,operational_assumed,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",2026-07-24T00:27:42.723Z,data/tourapi/candidates/busan/busan-integrated-candidates.csv,fe43388
busan-A-00166,"색채마을(한,영,중간,중번,일)",attraction,중구,35.106995,129.02943,busan_official_api,AttractionService:2106:ko,AttractionService:2106:ko,,,https://www.visitbusan.net/uploadImgs/files/cntnts/20240923150247468_ttiel,1,image_sufficient,operational_assumed,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",2026-07-24T00:27:42.723Z,data/tourapi/candidates/busan/busan-integrated-candidates.csv,fe43388
busan-A-00167,"뮤직컴플렉스 서울 부산점(한,영,중간,중번,일)",attraction,기장군,35.193672,129.21411,busan_official_api,AttractionService:2119:ko,AttractionService:2119:ko,,,https://www.visitbusan.net/uploadImgs/files/cntnts/20240926181328093_ttiel,1,image_sufficient,operational_assumed,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",2026-07-24T00:27:42.723Z,data/tourapi/candidates/busan/busan-integrated-candidates.csv,fe43388
busan-A-00168,"누리마루 APEC하우스 (한,영,중간,중번,일)",attraction,해운대구,35.152336,129.15132,busan_official_api,AttractionService:2121:ko,AttractionService:2121:ko,,,https://www.visitbusan.net/uploadImgs/files/cntnts/20241002101127462_ttiel,1,image_sufficient,operational_assumed,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",2026-07-24T00:27:42.723Z,data/tourapi/candidates/busan/busan-integrated-candidates.csv,fe43388
busan-A-00169,"용호 별빛공원(한,영,중간,중번,일)",attraction,남구,35.1328,129.12,busan_official_api,AttractionService:2133:ko,AttractionService:2133:ko,,,https://www.visitbusan.net/uploadImgs/files/cntnts/20241017115549245_ttiel,1,image_sufficient,operational_assumed,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",2026-07-24T00:27:42.723Z,data/tourapi/candidates/busan/busan-integrated-candidates.csv,fe43388
busan-A-00170,"부산 워케이션 거점센터(한,영,중간,중번,일)",attraction,동구,35.116238,129.04184,busan_official_api,AttractionService:2138:ko,AttractionService:2138:ko,,,https://www.visitbusan.net/uploadImgs/files/cntnts/20241024114149701_ttiel,1,image_sufficient,operational_assumed,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",2026-07-24T00:27:42.723Z,data/tourapi/candidates/busan/busan-integrated-candidates.csv,fe43388
busan-A-00171,"더휴일X데스커 워케이션 센터(한,영,중간,중번,일)",attraction,영도구,35.095074,129.0427,busan_official_api,AttractionService:2139:ko,AttractionService:2139:ko,,,https://www.visitbusan.net/uploadImgs/files/cntnts/20241024131843096_ttiel,1,image_sufficient,operational_assumed,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",2026-07-24T00:27:42.723Z,data/tourapi/candidates/busan/busan-integrated-candidates.csv,fe43388
busan-A-00172,"씨씨윗북 북스토어(한,영,중간,중번,일)",attraction,영도구,35.079052,129.04463,busan_official_api,AttractionService:2140:ko,AttractionService:2140:ko,,,https://www.visitbusan.net/uploadImgs/files/cntnts/20241024113331184_ttiel,1,image_sufficient,operational_assumed,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",2026-07-24T00:27:42.723Z,data/tourapi/candidates/busan/busan-integrated-candidates.csv,fe43388
busan-A-00173,"패스파인더 남포점(한,영,중간,중번,일)",attraction,중구,35.100525,129.03075,visitbusan_web,VisitBusanContent:attraction:2143:ko,VisitBusanContent:attraction:2143:ko|AttractionService:2143:ko,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=2143&lang_cd=ko,https://www.pathfinder.camp/,https://www.visitbusan.net/uploadImgs/files/cntnts/20241024144324691_ttiel,1,image_sufficient,operational_assumed,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",2026-07-24T07:10:24.377Z,data/tourapi/candidates/busan/busan-integrated-candidates.csv,fe43388
busan-A-00174,"도모헌(한,영,중간,중번,일)",attraction,수영구,35.147057,129.10724,busan_official_api,AttractionService:2145:ko,AttractionService:2145:ko,,,https://www.visitbusan.net/uploadImgs/files/cntnts/20241025105526827_ttiel,1,image_sufficient,operational_assumed,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",2026-07-24T00:27:42.723Z,data/tourapi/candidates/busan/busan-integrated-candidates.csv,fe43388
busan-A-00175,"동삼동패총전시관(한,영,중간,중번,일)",attraction,영도구,35.07119,129.07968,busan_official_api,AttractionService:2153:ko,AttractionService:2153:ko,,,https://www.visitbusan.net/uploadImgs/files/cntnts/20241029182913498_ttiel,1,image_sufficient,operational_assumed,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",2026-07-24T00:27:42.723Z,data/tourapi/candidates/busan/busan-integrated-candidates.csv,fe43388
busan-A-00176,"부산시민공원 역사문화관(한,영,중간,중번,일)",attraction,부산진구,35.168602,129.05751,busan_official_api,AttractionService:2155:ko,AttractionService:2155:ko,,,https://www.visitbusan.net/uploadImgs/files/cntnts/20241031151344958_ttiel,1,image_sufficient,operational_assumed,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",2026-07-24T00:27:42.723Z,data/tourapi/candidates/busan/busan-integrated-candidates.csv,fe43388
busan-A-00177,"다대포 바다누리길(한,영,중간,중번,일)",attraction,사하구,35.046967,128.96936,busan_official_api,AttractionService:2157:ko,AttractionService:2157:ko,,,https://www.visitbusan.net/uploadImgs/files/cntnts/20241031180127634_ttiel,1,image_sufficient,operational_assumed,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",2026-07-24T00:27:42.723Z,data/tourapi/candidates/busan/busan-integrated-candidates.csv,fe43388
busan-A-00178,"광안리 골방(한,영,중간,중번,일)",attraction,수영구,35.157566,129.12578,busan_official_api,AttractionService:2166:ko,AttractionService:2166:ko,,,https://www.visitbusan.net/uploadImgs/files/cntnts/20241108142157400_ttiel,1,image_sufficient,operational_assumed,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",2026-07-24T00:27:42.723Z,data/tourapi/candidates/busan/busan-integrated-candidates.csv,fe43388
busan-A-00179,"오시리아 해안 산책로(한,영,중간,중번,일)",attraction,기장군,35.198395,129.22993,busan_official_api,AttractionService:2172:ko,AttractionService:2172:ko,,,https://www.visitbusan.net/uploadImgs/files/cntnts/20241107133504063_ttiel,1,image_sufficient,operational_assumed,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",2026-07-24T00:27:42.723Z,data/tourapi/candidates/busan/busan-integrated-candidates.csv,fe43388
busan-A-00180,"홍티아트센터(한,영,중간,중번,일)",attraction,사하구,35.05365,128.95828,busan_official_api,AttractionService:2173:ko,AttractionService:2173:ko,,,https://www.visitbusan.net/uploadImgs/files/cntnts/20241107142452622_ttiel,1,image_sufficient,operational_assumed,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",2026-07-24T00:27:42.723Z,data/tourapi/candidates/busan/busan-integrated-candidates.csv,fe43388
busan-A-00181,"일광 광산마을(한,영,중간,중번,일)",attraction,기장군,35.30874,129.22404,busan_official_api,AttractionService:2186:ko,AttractionService:2186:ko,,,https://www.visitbusan.net/uploadImgs/files/cntnts/20241112125514341_ttiel,1,image_sufficient,operational_assumed,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",2026-07-24T00:27:42.723Z,data/tourapi/candidates/busan/busan-integrated-candidates.csv,fe43388
busan-A-00182,"부산항 제 1부두(한,영,중간,중번,일)",attraction,중구,35.10498,129.04028,busan_official_api,AttractionService:2187:ko,AttractionService:2187:ko,,,https://www.visitbusan.net/uploadImgs/files/cntnts/20241112141808956_ttiel,1,image_sufficient,operational_assumed,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",2026-07-24T00:27:42.723Z,data/tourapi/candidates/busan/busan-integrated-candidates.csv,fe43388
busan-A-00183,"유엔평화기념관(한,영,중간,중번,일)",attraction,남구,35.127697,129.09593,busan_official_api,AttractionService:2188:ko,AttractionService:2188:ko,,,https://www.visitbusan.net/uploadImgs/files/cntnts/20241112150316938_ttiel,1,image_sufficient,operational_assumed,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",2026-07-24T00:27:42.723Z,data/tourapi/candidates/busan/busan-integrated-candidates.csv,fe43388
busan-A-00184,"명지 철새 탐조대(한,영,중간,중번,일)",attraction,강서구,35.084156,128.91174,busan_official_api,AttractionService:2189:ko,AttractionService:2189:ko,,,https://www.visitbusan.net/uploadImgs/files/cntnts/20241113145816999_ttiel,1,image_sufficient,operational_assumed,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",2026-07-24T00:27:42.723Z,data/tourapi/candidates/busan/busan-integrated-candidates.csv,fe43388
busan-A-00185,"포디움다이브엠(한,영,중간,중번,일)",attraction,수영구,35.148014,129.11356,busan_official_api,AttractionService:2191:ko,AttractionService:2191:ko,,,https://www.visitbusan.net/uploadImgs/files/cntnts/20241126144851008_ttiel,1,image_sufficient,operational_assumed,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",2026-07-24T00:27:42.723Z,data/tourapi/candidates/busan/busan-integrated-candidates.csv,fe43388
busan-A-00186,"갤러리 수정(한,영,중간,중번,일)",attraction,동구,35.12573,129.04266,busan_official_api,AttractionService:2200:ko,AttractionService:2200:ko,,,https://www.visitbusan.net/uploadImgs/files/cntnts/20241202143950023_ttiel,1,image_sufficient,operational_assumed,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",2026-07-24T00:27:42.723Z,data/tourapi/candidates/busan/busan-integrated-candidates.csv,fe43388
busan-A-00187,"이바구캠프(한,영,중간,중번,일)",attraction,중구,35.119175,129.0283,busan_official_api,AttractionService:2202:ko,AttractionService:2202:ko,,,https://www.visitbusan.net/uploadImgs/files/cntnts/20241202150020813_ttiel,1,image_sufficient,operational_assumed,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",2026-07-24T00:27:42.723Z,data/tourapi/candidates/busan/busan-integrated-candidates.csv,fe43388
busan-A-00188,"디오티미술관(한,영,중간,중번,일)",attraction,금정구,35.228886,129.07677,busan_official_api,AttractionService:2204:ko,AttractionService:2204:ko,,,https://www.visitbusan.net/uploadImgs/files/cntnts/20241206140233984_ttiel,1,image_sufficient,operational_assumed,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",2026-07-24T00:27:42.723Z,data/tourapi/candidates/busan/busan-integrated-candidates.csv,fe43388
busan-A-00189,"오륜대 순교자 성지(한,영,중간,중번,일)",attraction,금정구,35.24589,129.10143,busan_official_api,AttractionService:2206:ko,AttractionService:2206:ko,,,https://www.visitbusan.net/uploadImgs/files/cntnts/20241206151830093_ttiel,1,image_sufficient,operational_assumed,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",2026-07-24T00:27:42.723Z,data/tourapi/candidates/busan/busan-integrated-candidates.csv,fe43388
busan-A-00190,"갤러리 플레이리스트(한,영,중간,중번,일)",attraction,중구,35.102535,129.03517,busan_official_api,AttractionService:2210:ko,AttractionService:2210:ko,,,https://www.visitbusan.net/uploadImgs/files/cntnts/20241206181644634_ttiel,1,image_sufficient,operational_assumed,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",2026-07-24T00:27:42.723Z,data/tourapi/candidates/busan/busan-integrated-candidates.csv,fe43388
busan-A-00191,"영도해돋이전망대 (한,영,중간,중번,일)",attraction,영도구,35.08908,129.05594,visitbusan_web,VisitBusanContent:attraction:2218:ko,VisitBusanContent:attraction:2218:ko|AttractionService:2218:ko,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=2218&lang_cd=ko,,https://www.visitbusan.net/uploadImgs/files/cntnts/20241219102705213_ttiel,1,image_sufficient,operational_assumed,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",2026-07-24T07:10:11.161Z,data/tourapi/candidates/busan/busan-integrated-candidates.csv,fe43388
busan-A-00192,"해광사(한,영,중간,중번,일)",attraction,기장군,35.205593,129.22546,busan_official_api,AttractionService:2220:ko,AttractionService:2220:ko,,,https://www.visitbusan.net/uploadImgs/files/cntnts/20241224115942076_ttiel,1,image_sufficient,operational_assumed,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",2026-07-24T00:27:42.723Z,data/tourapi/candidates/busan/busan-integrated-candidates.csv,fe43388
busan-A-00193,"륜 빌리지 (한,영,중간,중번,일)",attraction,금정구,35.24763,129.11644,busan_official_api,AttractionService:2229:ko,AttractionService:2229:ko,,,https://www.visitbusan.net/uploadImgs/files/cntnts/20250102170659652_ttiel,1,image_sufficient,operational_assumed,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",2026-07-24T00:27:42.723Z,data/tourapi/candidates/busan/busan-integrated-candidates.csv,fe43388
busan-A-00194,"내원정사(한,영,중간,중번,일)",attraction,서구,35.126575,129.01202,visitbusan_web,VisitBusanContent:attraction:2237:ko,VisitBusanContent:attraction:2237:ko|AttractionService:2237:ko,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=2237&lang_cd=ko,https://naewon.kr/,https://www.visitbusan.net/uploadImgs/files/cntnts/20250110143214904_ttiel,1,image_sufficient,operational_assumed,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",2026-07-24T07:10:08.939Z,data/tourapi/candidates/busan/busan-integrated-candidates.csv,fe43388
busan-A-00195,"홍법사(한,영,중간,중번,일)",attraction,금정구,35.30383,129.11041,visitbusan_web,VisitBusanContent:attraction:2239:ko,VisitBusanContent:attraction:2239:ko|AttractionService:2239:ko,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=2239&lang_cd=ko,http://www.hbs.or.kr/,https://www.visitbusan.net/uploadImgs/files/cntnts/20250110145605040_ttiel,1,image_sufficient,operational_assumed,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",2026-07-24T07:10:08.217Z,data/tourapi/candidates/busan/busan-integrated-candidates.csv,fe43388
busan-A-00196,"부산어린이대공원 치유의숲(한,영,중간,중번,일)",attraction,부산진구,35.185402,129.04234,visitbusan_web,VisitBusanContent:attraction:2240:ko,VisitBusanContent:attraction:2240:ko|AttractionService:2240:ko,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=2240&lang_cd=ko,https://www.bisco.or.kr/bschildpark/,https://www.visitbusan.net/uploadImgs/files/cntnts/20250110150900359_ttiel,1,image_sufficient,operational_assumed,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",2026-07-24T07:10:07.490Z,data/tourapi/candidates/busan/busan-integrated-candidates.csv,fe43388
busan-A-00197,"동백섬(한,영,중간,중번,일)",attraction,해운대구,35.15397,129.1523,busan_official_api,AttractionService:2274:ko,AttractionService:2274:ko,,,https://www.visitbusan.net/uploadImgs/files/cntnts/20250207152914813_ttiel,1,image_sufficient,operational_assumed,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",2026-07-24T00:27:42.723Z,data/tourapi/candidates/busan/busan-integrated-candidates.csv,fe43388
busan-A-00198,"중사도(한,영,중간,중번,일)",attraction,중구,35.20947,128.91457,busan_official_api,AttractionService:2275:ko,AttractionService:2275:ko,,,https://www.visitbusan.net/uploadImgs/files/cntnts/20250207155656641_ttiel,1,image_sufficient,operational_assumed,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",2026-07-24T00:27:42.723Z,data/tourapi/candidates/busan/busan-integrated-candidates.csv,fe43388
busan-A-00199,"모퉁이극장(한,영,중간,중번,일)",attraction,중구,35.1006,129.0309,busan_official_api,AttractionService:2284:ko,AttractionService:2284:ko,,,https://www.visitbusan.net/uploadImgs/files/cntnts/20250212112901695_ttiel,1,image_sufficient,operational_assumed,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",2026-07-24T00:27:42.723Z,data/tourapi/candidates/busan/busan-integrated-candidates.csv,fe43388
busan-A-00200,"영주맨션(한,영,중간,중번,일)",attraction,중구,35.113503,129.03278,busan_official_api,AttractionService:2288:ko,AttractionService:2288:ko,,,https://www.visitbusan.net/uploadImgs/files/cntnts/20250214183306081_ttiel,1,image_sufficient,operational_assumed,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",2026-07-24T00:27:42.723Z,data/tourapi/candidates/busan/busan-integrated-candidates.csv,fe43388
busan-A-00201,"황령산레포츠공원(한,영,중간,중번,일)",attraction,부산진구,35.15709,129.07631,busan_official_api,AttractionService:2299:ko,AttractionService:2299:ko,,,https://www.visitbusan.net/uploadImgs/files/cntnts/20250306115823313_ttiel,1,image_sufficient,operational_assumed,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",2026-07-24T00:27:42.723Z,data/tourapi/candidates/busan/busan-integrated-candidates.csv,fe43388
busan-A-00202,"범어사 성보박물관(한,영,중간,중번,일)",attraction,금정구,35.278435,129.0744,busan_official_api,AttractionService:2314:ko,AttractionService:2314:ko,,,https://www.visitbusan.net/uploadImgs/files/cntnts/20250317141712864_ttiel,1,image_sufficient,operational_assumed,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",2026-07-24T00:27:42.723Z,data/tourapi/candidates/busan/busan-integrated-candidates.csv,fe43388
busan-A-00203,대룡마을,attraction,기장군,35.370792,129.2628,busan_official_api,AttractionService:2408:ko,AttractionService:2408:ko,,,https://www.visitbusan.net/uploadImgs/files/cntnts/20250620121122146_ttiel,1,image_sufficient,operational_assumed,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",2026-07-24T00:27:42.723Z,data/tourapi/candidates/busan/busan-integrated-candidates.csv,fe43388
busan-A-00204,"남포, 광복지하도상가",attraction,중구,35.097282,129.02728,visitbusan_web,VisitBusanContent:attraction:2491:ko,VisitBusanContent:attraction:2491:ko|AttractionService:2491:ko,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=2491&lang_cd=ko,,https://www.visitbusan.net/uploadImgs/files/cntnts/20250728122343276_ttiel,1,image_sufficient,operational_assumed,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",2026-07-24T07:10:01.567Z,data/tourapi/candidates/busan/busan-integrated-candidates.csv,fe43388
