candidate_id,place_name,current_vb_image_url,matched_kto_contentid,replacement_kto_image_url,kto_license_type,match_method,match_confidence,replacement_status,decision_reason
busan-E-00025,"조선통신사축제(한,영,중간,중번,일)",https://www.visitbusan.net/uploadImgs/files/cntnts/20200110115509318_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-E-00026,"부산국제영화제(한, 영, 중간, 중번, 일)",https://www.visitbusan.net/uploadImgs/files/cntnts/20200110131702589_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-E-00027,"감천문화마을골목축제(한,영,중간,중번,일)",https://www.visitbusan.net/uploadImgs/files/cntnts/20200110160422867_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-E-00029,"부산연등회(한,영,중간,중번,일)",https://www.visitbusan.net/uploadImgs/files/cntnts/20230517141710433_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-E-00030,"부산수제맥주마스터스챌린지(한,영,중간,중번,일)",https://www.visitbusan.net/uploadImgs/files/cntnts/20230821115632607_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-E-00031,"나이트레이스 인 부산(한, 영, 중간, 중번, 일)",https://www.visitbusan.net/uploadImgs/files/cntnts/20230908145725673_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-E-00033,부산국제마케팅광고제(한),https://www.visitbusan.net/uploadImgs/files/cntnts/20240416114016931_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-E-00034,부산국제어린이청소년영화제,https://www.visitbusan.net/uploadImgs/files/cntnts/20240625105125182_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-E-00035,2024 용두산 썸머 비치,https://www.visitbusan.net/uploadImgs/files/cntnts/20240801113323229_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-E-00036,"서면 빛 축제(한,영,중간,중번,일)",https://www.visitbusan.net/uploadImgs/files/cntnts/20241021182231021_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-E-00037,2026 원아시아페스티벌(BOF),https://www.visitbusan.net/uploadImgs/files/cntnts/20250430144313591_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-E-00038,택슐랭,https://www.visitbusan.net/uploadImgs/files/cntnts/20250513184648656_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-E-00039,부산콘서트홀 개관 페스티벌,https://www.visitbusan.net/uploadImgs/files/cntnts/20250520203304478_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-E-00040,김해공항 Welcome to Busan 환대 행사,https://www.visitbusan.net/uploadImgs/files/cntnts/20260601150158169_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00001,만드리곤드레밥,https://www.visitbusan.net/uploadImgs/files/cntnts/20191209162810545_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00002,만호갈미샤브샤브,https://www.visitbusan.net/uploadImgs/files/cntnts/20250515120924874_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00003,민물가든,https://www.visitbusan.net/uploadImgs/files/cntnts/20191217101816206_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00004,부흥식당,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418142402873_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00005,사미헌,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417140858880_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00006,원조할매집,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417143908074_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00007,가야할매밀면,https://www.visitbusan.net/uploadImgs/files/cntnts/20191217201857896_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00008,국제밀면본점,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418134454110_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00009,할매가야밀면,https://www.visitbusan.net/uploadImgs/files/cntnts/20230605153300303_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00010,거인통닭,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419092440105_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00011,김해식당,https://www.visitbusan.net/uploadImgs/files/cntnts/20230525160402713_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00012,물꽁식당,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419094840707_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00013,부산명물횟집,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419101804650_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00014,부산꼼장어맛집 성일집,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419100256721_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00015,이재모피자 본점,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419113018528_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00016,모모스커피,https://www.visitbusan.net/uploadImgs/files/cntnts/20250515123503040_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00017,배비장보쌈구서본점,https://www.visitbusan.net/uploadImgs/files/cntnts/20230608145054469_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00018,장수장 꼬리곰탕,https://www.visitbusan.net/uploadImgs/files/cntnts/20230607170754019_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00019,거대갈비,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419125908808_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00020,금수복국 해운대본점,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419130448560_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00021,다온 한정식,https://www.visitbusan.net/uploadImgs/files/cntnts/20191219100305084_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00022,동백섬횟집,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419134206865_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00023,르꽁비브,https://www.visitbusan.net/uploadImgs/files/cntnts/20191219101750249_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00024,파니니브런치본점,https://www.visitbusan.net/uploadImgs/files/cntnts/20230531123640913_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00025,문스시,https://www.visitbusan.net/uploadImgs/files/cntnts/20200818130348030_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00026,할매재첩국집,https://www.visitbusan.net/uploadImgs/files/cntnts/20230608100341246_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00027,예이제,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419174000260_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00028,합천일류돼지국밥,https://www.visitbusan.net/uploadImgs/files/cntnts/20230605170838962_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00029,원조석대추어탕,https://www.visitbusan.net/uploadImgs/files/cntnts/20191219104936271_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00030,웨이브온커피,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416143124508_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00031,대티물꽁,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417163511863_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00032,원조18번완당,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418090456625_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00033,할매복국,https://www.visitbusan.net/uploadImgs/files/cntnts/20191219134018171_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00034,젠스시,https://www.visitbusan.net/uploadImgs/files/cntnts/20240422090815838_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00035,신창국밥 본점,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417173744613_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00036,옛날오막집,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418090136482_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00037,평안도족발,https://www.visitbusan.net/uploadImgs/files/cntnts/20191219141936064_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00038,한우숯불양곱창,https://www.visitbusan.net/uploadImgs/files/cntnts/20200819165333332_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00039,쌍둥이돼지국밥 본점,https://www.visitbusan.net/uploadImgs/files/cntnts/20230607155733028_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00040,국이네낙지볶음,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418103113463_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00041,베지나랑,https://www.visitbusan.net/uploadImgs/files/cntnts/20230608142501309_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00042,광안리신라횟집,https://www.visitbusan.net/uploadImgs/files/cntnts/20230523145317638_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00043,이층집 564-9,https://www.visitbusan.net/uploadImgs/files/cntnts/20191219153031872_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00044,초원복국,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416153630841_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00045,석화한정식,https://www.visitbusan.net/uploadImgs/files/cntnts/20220513092736141_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00046,내당,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417092928274_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00047,봉식당,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417103325942_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00048,신발원,https://www.visitbusan.net/uploadImgs/files/cntnts/20191220111654951_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00049,초량1941,https://www.visitbusan.net/uploadImgs/files/cntnts/20230601112526719_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00050,60년 전통 할매국밥,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416171620563_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00051,함경면옥,https://www.visitbusan.net/uploadImgs/files/cntnts/20220512102852754_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00052,김유순대구뽈찜,https://www.visitbusan.net/uploadImgs/files/cntnts/20230525155402064_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00053,백산키친,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416172624208_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00054,왔다식당,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418143145988_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00055,영변횟집,https://www.visitbusan.net/uploadImgs/files/cntnts/20200818134302422_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00056,방코,https://www.visitbusan.net/uploadImgs/files/cntnts/20240415163345618_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00057,구포촌국수,https://www.visitbusan.net/uploadImgs/files/cntnts/20240415175213819_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00058,얼크니손칼국수,https://www.visitbusan.net/uploadImgs/files/cntnts/20200819144753937_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00059,탐복,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416144911943_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00060,곤국,https://www.visitbusan.net/uploadImgs/files/cntnts/20200819150211450_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00061,다이닝센 부산본점,https://www.visitbusan.net/uploadImgs/files/cntnts/20200820090928003_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00062,오륙도 가원,https://www.visitbusan.net/uploadImgs/files/cntnts/20230603134954264_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00063,해남식당 부산용호동W스퀘어점,https://www.visitbusan.net/uploadImgs/files/cntnts/20200818153601185_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00064,범일빈대떡,https://www.visitbusan.net/uploadImgs/files/cntnts/20250515155412591_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00065,금강만두,https://www.visitbusan.net/uploadImgs/files/cntnts/20230607173727769_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00066,석화정,https://www.visitbusan.net/uploadImgs/files/cntnts/20230608114815119_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00067,에테르,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418142653242_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00068,디저트시네마,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418140108273_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00069,북경,https://www.visitbusan.net/uploadImgs/files/cntnts/20200819172514790_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00070,연산낙지해물탕,https://www.visitbusan.net/uploadImgs/files/cntnts/20200819103408604_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00071,옻바다전복삼계탕,https://www.visitbusan.net/uploadImgs/files/cntnts/20200819105118416_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00072,팔미초밥,https://www.visitbusan.net/uploadImgs/files/cntnts/20200819110257649_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00073,다리집 본점,https://www.visitbusan.net/uploadImgs/files/cntnts/20200819112147736_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00074,남촌,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417155301384_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00075,북경의자전거,https://www.visitbusan.net/uploadImgs/files/cntnts/20200820091146813_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00076,광안리 언양불고기 부산집,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418102343022_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00077,식당 3선 덕천점,https://www.visitbusan.net/uploadImgs/files/cntnts/20200819154140644_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00078,함경면옥 덕천점,https://www.visitbusan.net/uploadImgs/files/cntnts/20200820091029413_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00079,홍옥당,https://www.visitbusan.net/uploadImgs/files/cntnts/20230531122205481_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00080,디에이블 송도점,https://www.visitbusan.net/uploadImgs/files/cntnts/20200819132345743_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00081,몽실종가돼지국밥 감천문화마을 본점,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417173451717_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00082,식당 토성동,https://www.visitbusan.net/uploadImgs/files/cntnts/20200819133843312_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00083,청죽,https://www.visitbusan.net/uploadImgs/files/cntnts/20200819134238418_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00084,편의방,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418091306849_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00085,동원장수촌,https://www.visitbusan.net/uploadImgs/files/cntnts/20230607132213312_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00086,포항가자미물회국수말이전문점,https://www.visitbusan.net/uploadImgs/files/cntnts/20200819143114772_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00087,괘법쭈꾸미전문점,https://www.visitbusan.net/uploadImgs/files/cntnts/20200819161305335_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00088,삼진어묵 본점,https://www.visitbusan.net/uploadImgs/files/cntnts/20210415134915004_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00089,광명집,https://www.visitbusan.net/uploadImgs/files/cntnts/20250515142651174_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00090,명지첫집 국제신도시본점,https://www.visitbusan.net/uploadImgs/files/cntnts/20230607165446819_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00091,명품외식 육면정,https://www.visitbusan.net/uploadImgs/files/cntnts/20210913100010495_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00092,호포갈비 문현점,https://www.visitbusan.net/uploadImgs/files/cntnts/20230601215049360_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00093,평산옥,https://www.visitbusan.net/uploadImgs/files/cntnts/20210913104329974_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00094,공감식당,https://www.visitbusan.net/uploadImgs/files/cntnts/20210913110103549_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00095,다옴 서면 삼정타워점,https://www.visitbusan.net/uploadImgs/files/cntnts/20210913110833421_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00096,당감밀면,https://www.visitbusan.net/uploadImgs/files/cntnts/20210913111405621_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00097,버거샵 서면,https://www.visitbusan.net/uploadImgs/files/cntnts/20210913112340644_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00098,소수인,https://www.visitbusan.net/uploadImgs/files/cntnts/20250523160110075_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00099,양평칼국수 본점,https://www.visitbusan.net/uploadImgs/files/cntnts/20210913114940489_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00100,영진돼지국밥 본점,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417165519984_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00101,신흥반점,https://www.visitbusan.net/uploadImgs/files/cntnts/20210913133410983_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00102,동원숯불갈비,https://www.visitbusan.net/uploadImgs/files/cntnts/20210913141552746_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00103,도날드,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418141930357_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00104,영도우,https://www.visitbusan.net/uploadImgs/files/cntnts/20210913152113856_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00105,함흥보쌈사계절냉면,https://www.visitbusan.net/uploadImgs/files/cntnts/20210913152733413_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00106,원산면옥,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419110909568_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00107,개미집신도시점,https://www.visitbusan.net/uploadImgs/files/cntnts/20210913153737388_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00108,오리한상 명지본점,https://www.visitbusan.net/uploadImgs/files/cntnts/20220510145207922_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00109,만포밀면옥,https://www.visitbusan.net/uploadImgs/files/cntnts/20220510161651267_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00110,맛사랑채,https://www.visitbusan.net/uploadImgs/files/cntnts/20220510170244967_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00111,우정까망촌돼지,https://www.visitbusan.net/uploadImgs/files/cntnts/20220510173949671_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00112,금랑횟집 광안리본점,https://www.visitbusan.net/uploadImgs/files/cntnts/20220510180602206_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00113,난파센,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511104527053_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00114,화국반점,https://www.visitbusan.net/uploadImgs/files/cntnts/20230602160354975_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00115,로얄경양식&스테이크 광안점,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511111431528_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00116,본참치,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419095246698_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00117,무궁화,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511113221248_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00118,어가초밥,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511113442878_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00119,배꼽시계,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511115114884_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00120,사랑도횟집,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511131104127_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00121,삼송초밥 부산남포본점,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419104310358_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
busan-F-00122,솔리보,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511132220417_ttiel,,,,no_match,unmatched,no_kto_match,장소명·주소·좌표 기반 KTO 대체 후보 없음.
