candidate_id,title_ko,category,image_status_21g,image_status_21h_rev2,status_changed,rights_status
busan-F-00346,베르크로스터스,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00347,블랙업커피,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00348,히떼로스터리,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00349,쥬가정효,restaurant,source_exhausted,source_exhausted,no,N/A
busan-F-00350,톤쇼우,restaurant,source_exhausted,source_exhausted,no,N/A
busan-F-00351,토북베이커리,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00352,카페호밀,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00353,고향연화,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00354,대성칼치찌개구이,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00355,무진장횟집 기장점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00356,올바릇식당 본점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00357,알천순대곱창전골전문점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00358,태화반점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00359,팔레트,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00360,공담 파스타,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00361,배종관동래삼계탕,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00362,신가네 호떡 김밥 떡볶이,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00363,칙투칙,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00364,프랑스 과자점  브리앙,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00365,기장손칼국수,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00366,두번째 늘해랑,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00367,베르크로스터스,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00368,코르 파스타 바,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00369,곰보식당,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00370,611WoodFire,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00371,골목포차,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00372,뉼리 광안리점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00373,다이도코로 광안리본점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00374,더스모코,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00375,램지,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00376,무슈뱅상,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00377,샤브남바완,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00378,아웃트로 바이 비토,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00379,제로베이스,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00380,고등어다찌  연산본점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00381,재기돼지국밥,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00382,그리다부부,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00383,동화반점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00384,연경재,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00385,김정연분식 면옥향천,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00386,랩24 바이 쿠무다,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00387,르도헤,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00388,모리,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00389,비비비당,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00390,소공간,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00391,쇼진,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00392,우봉 샤브 청사포점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00393,초필살돼지구이 해운대 본점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00394,하레마,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00395,백가백반,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00396,밀양갈비,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00397,가야포차선지국밥 본점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00398,30년전통가마솥석쇠돼지갈비,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00399,달타이,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00400,란아한,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00401,바오하우스,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00402,롯데호텔 부산 블루헤이븐,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00403,못난이식당 해운대점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00404,손내향미,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00405,선창횟집,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00406,수블,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00407,스시시안,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00408,쥬가,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00409,쿠지라멘,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00410,팔레트,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00411,1969부원동칼국수 부산본점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00412,고등어연구소 본점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00413,동삼정,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00414,유원,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00415,야스마루 닌니쿠,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00416,지즈,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00417,순사이쿠보,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00418,델리봉,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00419,보느파티쓰리,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00420,남천면가,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00421,닭발의 지존,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00422,데일리럭키,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00423,백일평냉,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00424,아펙트,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00425,야키토리 백탄,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00426,야키토리 해공,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00427,우리포차,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00428,으뜸이로리바타,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00429,자매국밥,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00430,조이풀조이풀(골드핀치by조이풀조이풀),restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00431,청산1954,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00432,해운대암소갈비집,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00433,연화제과,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00434,대성갈치찌개구이,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00435,고기형,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00436,우봉샤브,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00437,히떼로스터리 전포점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-K-00001,금정산,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00002,해운대온천센터,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00003,부산 송도해수욕장,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00004,부산동명불원,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00005,25의용단,attraction,source_exhausted,source_exhausted,no,N/A
busan-K-00006,부산 중앙공원,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00007,광복로패션거리,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00009,민주공원,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00010,태종대온천찜질방,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00011,대천천,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00012,광안리해변 테마거리,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00015,스포원파크,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00016,옥련선원,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00017,부산광안대교,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00019,대항 어촌체험 휴양마을,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00020,공수어촌체험마을,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00021,동백공원,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00022,금강식물원,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00023,홍법사(부산),attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00024,송도마을,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00025,금련산,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00026,가덕도 등대,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00027,죽도공원,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00028,경상좌수영성지,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00029,부산문화회관,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00031,구덕민속예술관,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00032,부산 강서문화원,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00033,기장문화원,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00034,동래문화원,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00035,사상문화원,attraction,source_exhausted,source_exhausted,no,N/A
busan-K-00036,금정문화원,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00037,조현화랑,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00039,부산자유회관(부산통일관),attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00040,부산광역시립 명장도서관,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00041,부산광역시립 시민도서관,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00043,부산광역시 영도도서관,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00044,부산광역시립 중앙도서관,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00045,반여도서관,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00046,부산광역시립 연산도서관,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00047,부산 동구도서관,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00048,부산광역시 기장도서관,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00049,부산점자도서관,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00050,용호동일대 바다낚시,nature,image_sufficient,image_sufficient,no,N/A
busan-K-00051,부산광역시교육청학생인성교육원,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00052,함지골청소년수련관,attraction,source_exhausted,source_exhausted,no,N/A
busan-K-00053,영도관광실탄사격장,attraction,source_exhausted,source_exhausted,no,N/A
busan-K-00054,남포동 지하도상가,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00055,부전마켓타운,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00056,부산진시장,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00057,부산 자갈치시장,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00058,국제시장,attraction,image_missing,image_missing,no,N/A
busan-K-00059,부산 자유도매시장,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00060,부산 엄궁농산물도매시장,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00061,부평동한복거리,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00062,부산 중앙시장,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00063,광복 지하도상가,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00064,신동아 수산물시장,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00068,18번완당집,restaurant,source_exhausted,source_exhausted,no,N/A
busan-K-00070,대궐안집,restaurant,source_exhausted,source_exhausted,no,N/A
busan-K-00072,원조소문난산곰장어,restaurant,source_exhausted,source_exhausted,no,N/A
busan-K-00073,금문,restaurant,source_exhausted,source_exhausted,no,N/A
busan-K-00074,산성청송가든,restaurant,source_exhausted,source_exhausted,no,N/A
busan-K-00075,구덕민속촌,restaurant,source_exhausted,source_exhausted,no,N/A
busan-K-00077,코모도 호텔 부산,accommodation,image_sufficient,image_sufficient,no,N/A
busan-K-00078,파라다이스 호텔 부산,accommodation,image_sufficient,image_sufficient,no,N/A
busan-K-00079,라메르호텔,accommodation,image_sufficient,image_sufficient,no,N/A
busan-K-00080,리베로호텔,accommodation,image_sufficient,image_sufficient,no,N/A
busan-K-00081,롯데호텔 부산,accommodation,image_sufficient,image_sufficient,no,N/A
busan-K-00082,씨라이프부산아쿠아리움,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00083,부산 복천동 고분군,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00084,망산도·유주암,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00086,절영해안산책로,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00087,부산대교,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00088,감천사(부산),attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00089,국청사(부산),attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00090,금수사(부산),attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00091,금용암(부산),attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00092,마하사(부산),attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00093,묘심사(부산),attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00094,미륵사(부산),attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00095,법륜사(부산),attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00096,성암사(부산),attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00097,안적사(부산),attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00098,약수암(부산),attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00099,영주암(부산),attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00101,월명사(부산),attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00102,토비코,restaurant,source_exhausted,source_exhausted,no,N/A
busan-K-00105,청량사(부산),attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00106,남성관,restaurant,image_sufficient,image_sufficient,no,N/A
busan-K-00107,아시아드 컨트리클럽,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00109,아미산,restaurant,image_missing,image_missing,no,N/A
busan-K-00110,신세계백화점 센텀시티점,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00111,다대포 꿈의 낙조분수,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00114,클라우드32,restaurant,image_sufficient,image_sufficient,no,N/A
busan-K-00117,급행장,restaurant,source_exhausted,source_exhausted,no,N/A
busan-K-00118,꺼먹동네횟집,restaurant,image_sufficient,image_sufficient,no,N/A
busan-K-00119,다원,restaurant,image_missing,image_missing,no,N/A
busan-K-00120,명수정,restaurant,source_exhausted,source_exhausted,no,N/A
busan-K-00121,조방본가낙지,restaurant,source_exhausted,source_exhausted,no,N/A
busan-K-00122,오사카,restaurant,source_exhausted,source_exhausted,no,N/A
busan-K-00123,외식1번가,restaurant,source_exhausted,source_exhausted,no,N/A
busan-K-00124,용궁해물야채쟁반짜장,restaurant,source_exhausted,source_exhausted,no,N/A
busan-K-00125,원조 범일동 매떡,restaurant,source_exhausted,source_exhausted,no,N/A
busan-K-00126,장성향,restaurant,source_exhausted,source_exhausted,no,N/A
busan-K-00127,정림전통한정식,restaurant,image_sufficient,image_sufficient,no,N/A
busan-K-00128,상국이네,restaurant,source_exhausted,source_exhausted,no,N/A
busan-K-00129,신센,restaurant,image_sufficient,image_sufficient,no,N/A
busan-K-00130,문화쌈밥,restaurant,source_exhausted,source_exhausted,no,N/A
busan-K-00131,일품한우,restaurant,source_exhausted,source_exhausted,no,N/A
busan-K-00133,미술의거리,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00134,남포동건어물도매시장,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00135,해운대 동백섬,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00136,광주요,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00137,아이하시 (수제젓가락공예),attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00138,만물의거리,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00139,아리랑거리,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00140,조명의거리,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00141,국제시장 먹자골목,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00142,센텀시티 아이스링크,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00143,영도다리축제,event,image_sufficient,image_sufficient,no,N/A
busan-K-00144,스포원파크재난안전체험관,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00145,송정전통재래시장,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00146,토요코인호텔 부산서면,accommodation,image_sufficient,image_sufficient,no,N/A
busan-K-00147,부산 센트럴호텔,accommodation,image_sufficient,image_sufficient,no,N/A
busan-K-00148,구포시장,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00150,초원농원,restaurant,source_exhausted,source_exhausted,no,N/A
busan-K-00151,부산 르네시떼,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00152,구서오시게시장,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00153,남천 해변시장,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00154,해운대 로데오거리,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00155,좌천동 가구거리,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00157,부산고등어축제,event,image_sufficient,image_sufficient,no,N/A
busan-K-00158,이비스 앰배서더 부산 시티센터,accommodation,image_sufficient,image_sufficient,no,N/A
busan-K-00159,부산대학교 박물관,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00160,보광사(부산),attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00161,소림사(부산),attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00163,금강사(부산),attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00164,태종사,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00165,북구문화예술회관 공연장,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00166,을숙도문화회관,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00167,해운대문화회관,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00169,일번지자갈치산곰장어,restaurant,source_exhausted,source_exhausted,no,N/A
busan-K-00170,해동횟집,restaurant,source_exhausted,source_exhausted,no,N/A
busan-K-00171,수민이네,restaurant,source_exhausted,source_exhausted,no,N/A
busan-K-00172,속시원한 대구탕,restaurant,image_sufficient,image_sufficient,no,N/A
busan-K-00173,아델라7,restaurant,source_exhausted,source_exhausted,no,N/A
busan-K-00174,남도해양열차 에스트레인(S-train),attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00175,부전돼지국밥,restaurant,source_exhausted,source_exhausted,no,N/A
busan-K-00176,부평깡통시장,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00177,[부산 갈맷길] 2코스 2구간,nature,image_sufficient,image_sufficient,no,N/A
busan-K-00186,가톨릭 특성화 거리,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00187,대각사(부산),attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00188,초량교회,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00189,수리조선소길,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00190,남항시장,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00191,남선창고터,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00192,이바구공작소,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00193,영도봉래시장,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00194,관수옥과 초량왜관 터,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00199,장기려기념 더 나눔센터,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00200,기장향교,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00201,용두산 자갈치 관광특구,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00202,부산 자갈치 양곱창 골목,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00203,롯데프리미엄아울렛 동부산점,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00204,대한민국 국제해양레저위크(KIMA WEEK),event,image_sufficient,image_sufficient,no,N/A
busan-K-00206,사상강변축제,event,image_sufficient,image_sufficient,no,N/A
busan-K-00210,코오롱 씨클라우드 호텔,accommodation,image_sufficient,image_sufficient,no,N/A
busan-K-00211,해운대 빛축제,event,image_sufficient,image_sufficient,no,N/A
busan-K-00213,호텔포레 더 스파,accommodation,image_sufficient,image_sufficient,no,N/A
busan-K-00215,부산영화촬영스튜디오,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00216,문탠로드,nature,image_sufficient,image_sufficient,no,N/A
busan-K-00218,아홉산숲,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00220,렛츠런파크 부산경남,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00221,부산 영화의 전당,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00222,삼진어묵 체험·역사과학관,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00223,키자니아 부산,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00224,아난티 앳 부산 코브,accommodation,image_sufficient,image_sufficient,no,N/A
busan-K-00225,부산 송도해상케이블카,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00226,지엔비호텔(GNB호텔),accommodation,image_sufficient,image_sufficient,no,N/A
busan-K-00227,오막집,restaurant,source_exhausted,source_exhausted,no,N/A
busan-K-00228,더파크 게스트하우스(The Park Guesthouse),accommodation,image_sufficient,image_sufficient,no,N/A
busan-K-00229,신세계사이먼 부산 프리미엄 아울렛,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00230,한국기독교선교박물관,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00232,깡깡이 예술마을,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00233,범어사 성보박물관,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00234,낙동강문화관,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00235,정관박물관,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00236,송도 구름산책로,nature,image_sufficient,image_sufficient,no,N/A
busan-K-00237,부산국제공연예술제,event,image_sufficient,image_sufficient,no,N/A
busan-K-00238,헬로메이커,event,image_sufficient,image_sufficient,no,N/A
busan-K-00239,[백년가게]옥미아구찜,restaurant,source_exhausted,source_exhausted,no,N/A
busan-K-00240,La Casa del Sol (라까사델솔 게스트하우스),accommodation,image_sufficient,image_sufficient,no,N/A
busan-K-00241,AJ하우스(AJ House),accommodation,image_sufficient,image_sufficient,no,N/A
busan-K-00242,방가방가게스트하우스(풍경집),accommodation,image_sufficient,image_sufficient,no,N/A
busan-K-00243,모닝듀 게스트 하우스(모닝듀),accommodation,image_sufficient,image_sufficient,no,N/A
busan-K-00244,윙민박,accommodation,image_sufficient,image_sufficient,no,N/A
busan-K-00245,비치모텔,accommodation,image_sufficient,image_sufficient,no,N/A
busan-K-00246,더 비에스 호텔,accommodation,image_sufficient,image_sufficient,no,N/A
busan-K-00247,외양포 포진지,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00249,영도 흰여울해안터널,attraction,source_exhausted,source_exhausted,no,N/A
busan-K-00251,일송면옥,restaurant,image_sufficient,image_sufficient,no,N/A
busan-K-00252,죽도횟집,restaurant,image_sufficient,image_sufficient,no,N/A
busan-K-00253,77돌곱창,restaurant,image_sufficient,image_sufficient,no,N/A
busan-K-00255,그림하우스,accommodation,source_exhausted,source_exhausted,no,N/A
busan-K-00256,팝콘 호스텔 해운대점,accommodation,source_exhausted,source_exhausted,no,N/A
busan-K-00257,낙동강하구 (부산 국가지질공원),attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00258,두도,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00259,송도반도 (부산 국가지질공원),attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00260,장산 (부산 국가지질공원),attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00261,금정산성 창녕집,restaurant,image_sufficient,image_sufficient,no,N/A
busan-K-00262,풍년오리박사,restaurant,image_sufficient,image_sufficient,no,N/A
busan-K-00263,마린시티,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00264,싱글싱글,accommodation,source_exhausted,source_exhausted,no,N/A
busan-K-00265,캔버스,accommodation,source_exhausted,source_exhausted,no,N/A
busan-K-00266,The Park Guest House,accommodation,source_exhausted,source_exhausted,no,N/A
busan-K-00267,그랜드애플,restaurant,source_exhausted,source_exhausted,no,N/A
busan-K-00268,카페 385,restaurant,image_sufficient,image_sufficient,no,N/A
busan-K-00269,북맛골,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00270,금정산성마을 먹거리촌,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00271,산복도로,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00272,친환경 스카이웨이 전망대(이바구길),attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00273,옥탑방,restaurant,image_sufficient,image_sufficient,no,N/A
busan-K-00275,안데르센 동화마을,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00276,회동수원지,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00278,회동수원지 둘레길,nature,image_sufficient,image_sufficient,no,N/A
busan-K-00279,해운대센텀호텔,accommodation,image_sufficient,image_sufficient,no,N/A
busan-K-00280,캔버스 블랙,accommodation,source_exhausted,source_exhausted,no,N/A
busan-K-00281,수변최고돼지국밥 민락본점,restaurant,source_exhausted,source_exhausted,no,N/A
busan-K-00283,동래원조산곰장어,restaurant,image_sufficient,image_sufficient,no,N/A
busan-K-00284,스시몬,restaurant,image_sufficient,image_sufficient,no,N/A
busan-K-00285,청와정,restaurant,image_sufficient,image_sufficient,no,N/A
busan-K-00286,승학산,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00287,땅뫼산,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00288,백양산 웰빙숲,attraction,image_sufficient,image_sufficient,no,N/A
busan-K-00289,브로시스 호텔,accommodation,source_exhausted,source_exhausted,no,N/A
busan-K-00290,JSTAY,accommodation,source_exhausted,source_exhausted,no,N/A
busan-K-00291,더웨이브,accommodation,source_exhausted,source_exhausted,no,N/A
busan-K-00292,옐로우라이트하우스,accommodation,source_exhausted,source_exhausted,no,N/A
busan-K-00293,호텔 프렌치코드,accommodation,image_sufficient,image_sufficient,no,N/A
busan-K-00294,카운트다운 부산,event,image_sufficient,image_sufficient,no,N/A
busan-K-00295,[해파랑길] 2코스,nature,image_sufficient,image_sufficient,no,N/A
busan-K-00296,해운대리버크루즈,attraction,image_sufficient,image_sufficient,no,N/A
