candidate_id,title_ko,category,image_url,image_source_domain,prior_vb_rights_class,rights_status,classification_method,rights_basis,blocked_reason,review_reason
busan-F-00375,램지,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20250529125315121_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00376,무슈뱅상,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418112726853_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00377,샤브남바완,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418113753614_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00378,아웃트로 바이 비토,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418114912249_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00379,제로베이스,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418130407601_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00380,고등어다찌  연산본점,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418132720308_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00381,재기돼지국밥,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418143354206_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00382,그리다부부,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419090634454_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00383,동화반점,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419093503992_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00384,연경재,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419110121584_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00385,김정연분식 면옥향천,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419131021388_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00386,랩24 바이 쿠무다,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419135409622_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00387,르도헤,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419135826203_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00388,모리,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419140242960_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00389,비비비당,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419155611699_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00390,소공간,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419164740169_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00391,쇼진,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419165347836_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00392,우봉 샤브 청사포점,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419175312314_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00393,초필살돼지구이 해운대 본점,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20240422093323560_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00394,하레마,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20240422100016453_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00395,백가백반,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408092958955_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00396,밀양갈비,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408093648041_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00397,가야포차선지국밥 본점,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408094027003_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00398,30년전통가마솥석쇠돼지갈비,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408094429754_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00399,달타이,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408095539103_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00400,란아한,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408095705335_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00401,바오하우스,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408095935004_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00402,롯데호텔 부산 블루헤이븐,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408100151107_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00403,못난이식당 해운대점,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408100308119_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00404,손내향미,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408100525344_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00405,선창횟집,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408102722301_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00406,수블,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408103219387_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00407,스시시안,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408103617676_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00408,쥬가,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408104140736_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00409,쿠지라멘,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408104843726_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00410,팔레트,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408111911870_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00411,1969부원동칼국수 부산본점,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408112548429_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00412,고등어연구소 본점,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408113257860_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00413,동삼정,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408113919836_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00414,유원,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408114718754_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00415,야스마루 닌니쿠,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408114844827_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00416,지즈,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408115051503_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00417,순사이쿠보,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408115525042_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00418,델리봉,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408122426619_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00419,보느파티쓰리,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408123831370_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00420,남천면가,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408131231343_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00421,닭발의 지존,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408131658485_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00422,데일리럭키,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408132244401_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00423,백일평냉,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408132935773_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00424,아펙트,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408133516752_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00425,야키토리 백탄,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408134146562_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00426,야키토리 해공,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408135037039_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00427,우리포차,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408135630428_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00428,으뜸이로리바타,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408140215924_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00429,자매국밥,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408142939682_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00430,조이풀조이풀(골드핀치by조이풀조이풀),restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408143450330_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00431,청산1954,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408144017778_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00432,해운대암소갈비집,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20250507154200232_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00433,연화제과,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20250507155421924_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00434,대성갈치찌개구이,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20250516132502489_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00435,고기형,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20250516162239090_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00436,우봉샤브,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20250522162933740_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00437,히떼로스터리 전포점,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20250523164409148_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-VB-1031,슬기로운 부산도서관 생활,attraction,https://www.visitbusan.net/uploadImgs/files/cntnts/20201216170753435,www.visitbusan.net,rights_restricted,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 사이트 공통 ARR (domain_inferred) — 21I: 사이트 공통 ARR만으로 blocked 처리 금지",,
busan-VB-1034,문화예술촌 공방,attraction,https://www.visitbusan.net/uploadImgs/files/cntnts/20210119092002319,www.visitbusan.net,rights_restricted,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 사이트 공통 ARR (domain_inferred) — 21I: 사이트 공통 ARR만으로 blocked 처리 금지",,
busan-VB-1057,민속마당,attraction,https://www.visitbusan.net/uploadImgs/files/cntnts/20210224093512296,www.visitbusan.net,rights_restricted,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 사이트 공통 ARR (domain_inferred) — 21I: 사이트 공통 ARR만으로 blocked 처리 금지",,
busan-VB-1063,한지러브,attraction,https://www.visitbusan.net/uploadImgs/files/cntnts/20210415094749661,www.visitbusan.net,rights_restricted,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 사이트 공통 ARR (domain_inferred) — 21I: 사이트 공통 ARR만으로 blocked 처리 금지",,
busan-VB-1066,드림씨어터,attraction,https://www.visitbusan.net/uploadImgs/files/cntnts/20210415141932215,www.visitbusan.net,rights_restricted,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 사이트 공통 ARR (domain_inferred) — 21I: 사이트 공통 ARR만으로 blocked 처리 금지",,
busan-VB-1093,부산칠드런스뮤지엄,attraction,https://www.visitbusan.net/uploadImgs/files/cntnts/20210906193401204,www.visitbusan.net,rights_restricted,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 사이트 공통 ARR (domain_inferred) — 21I: 사이트 공통 ARR만으로 blocked 처리 금지",,
busan-VB-1133,도날드즉석떡볶이,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418141930357,www.visitbusan.net,rights_restricted,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 사이트 공통 ARR (domain_inferred) — 21I: 사이트 공통 ARR만으로 blocked 처리 금지",,
busan-VB-1137,원산면옥 1953,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419110909568,www.visitbusan.net,rights_restricted,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 사이트 공통 ARR (domain_inferred) — 21I: 사이트 공통 ARR만으로 blocked 처리 금지",,
busan-VB-1142,드넓은 초록 물결 해운대수목원,attraction,https://www.visitbusan.net/uploadImgs/files/cntnts/20230202161355598,www.visitbusan.net,rights_restricted,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 사이트 공통 ARR (domain_inferred) — 21I: 사이트 공통 ARR만으로 blocked 처리 금지",,
busan-VB-1157,부산에서 공해 없이 가을 타기,nature,https://www.visitbusan.net/uploadImgs/files/cntnts/20211029150212666,www.visitbusan.net,rights_restricted,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 사이트 공통 ARR (domain_inferred) — 21I: 사이트 공통 ARR만으로 blocked 처리 금지",,
busan-VB-1179,때 묻지 않은 순수 영도 봉산마을,attraction,https://www.visitbusan.net/uploadImgs/files/cntnts/20211116151308755,www.visitbusan.net,rights_restricted,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 사이트 공통 ARR (domain_inferred) — 21I: 사이트 공통 ARR만으로 blocked 처리 금지",,
busan-VB-1185,문화로 소통하는 복합문화공간 KT&G 상상마당 부산,attraction,https://www.visitbusan.net/uploadImgs/files/cntnts/20211123183743098,www.visitbusan.net,rights_restricted,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 사이트 공통 ARR (domain_inferred) — 21I: 사이트 공통 ARR만으로 blocked 처리 금지",,
busan-VB-1248,GAB148 Steak & Pasta,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511141322616,www.visitbusan.net,rights_restricted,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 사이트 공통 ARR (domain_inferred) — 21I: 사이트 공통 ARR만으로 blocked 처리 금지",,
busan-VB-1262,홍성방,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416173708292,www.visitbusan.net,rights_restricted,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 사이트 공통 ARR (domain_inferred) — 21I: 사이트 공통 ARR만으로 blocked 처리 금지",,
busan-VB-1315,태종대에서 즐기는 스쿠버다이빙,nature,https://www.visitbusan.net/uploadImgs/files/cntnts/20220901105625348,www.visitbusan.net,rights_restricted,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 사이트 공통 ARR (domain_inferred) — 21I: 사이트 공통 ARR만으로 blocked 처리 금지",,
busan-VB-1316,뮤지엄 원,attraction,https://www.visitbusan.net/uploadImgs/files/cntnts/20230919092725268,www.visitbusan.net,rights_restricted,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 사이트 공통 ARR (domain_inferred) — 21I: 사이트 공통 ARR만으로 blocked 처리 금지",,
busan-VB-1323,"트렌디함 물씬, 밀락더마켓",attraction,https://www.visitbusan.net/uploadImgs/files/cntnts/20230613163604135,www.visitbusan.net,rights_restricted,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 사이트 공통 ARR (domain_inferred) — 21I: 사이트 공통 ARR만으로 blocked 처리 금지",,
busan-VB-1364,"강, 바다 야경을 동시에! 해운대리버크루즈",attraction,https://www.visitbusan.net/uploadImgs/files/cntnts/20230202161545695,www.visitbusan.net,rights_restricted,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 사이트 공통 ARR (domain_inferred) — 21I: 사이트 공통 ARR만으로 blocked 처리 금지",,
busan-VB-139,서프홀릭 서핑 체험 프로그램,nature,https://www.visitbusan.net/uploadImgs/files/cntnts/20191218132613831,www.visitbusan.net,rights_restricted,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 사이트 공통 ARR (domain_inferred) — 21I: 사이트 공통 ARR만으로 blocked 처리 금지",,
busan-VB-140,부산요트투어(요트탈래),attraction,https://www.visitbusan.net/uploadImgs/files/cntnts/20191218141129672,www.visitbusan.net,rights_restricted,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 사이트 공통 ARR (domain_inferred) — 21I: 사이트 공통 ARR만으로 blocked 처리 금지",,
busan-VB-1422,청량미 끝판왕 오션뷰 송도해상케이블카!,attraction,https://www.visitbusan.net/uploadImgs/files/cntnts/20230508183214812,www.visitbusan.net,rights_restricted,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 사이트 공통 ARR (domain_inferred) — 21I: 사이트 공통 ARR만으로 blocked 처리 금지",,
busan-VB-1434,은은한 꽃향기로 가득한 화명장미원과 화명생태공원,attraction,https://www.visitbusan.net/uploadImgs/files/cntnts/20230519190619574,www.visitbusan.net,rights_restricted,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 사이트 공통 ARR (domain_inferred) — 21I: 사이트 공통 ARR만으로 blocked 처리 금지",,
busan-VB-1440,자연 속 야외영화관 태종대 자동차극장,attraction,https://www.visitbusan.net/uploadImgs/files/cntnts/20230525134753245,www.visitbusan.net,rights_restricted,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 사이트 공통 ARR (domain_inferred) — 21I: 사이트 공통 ARR만으로 blocked 처리 금지",,
busan-VB-1444,멋진 복합문화공간으로 변신한 부산근현대역사관 별관,attraction,https://www.visitbusan.net/uploadImgs/files/cntnts/20230602095512309,www.visitbusan.net,rights_restricted,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 사이트 공통 ARR (domain_inferred) — 21I: 사이트 공통 ARR만으로 blocked 처리 금지",,
busan-VB-1449,달빛마실 명소 우암동 도시숲,attraction,https://www.visitbusan.net/uploadImgs/files/cntnts/20230531220739285,www.visitbusan.net,rights_restricted,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 사이트 공통 ARR (domain_inferred) — 21I: 사이트 공통 ARR만으로 blocked 처리 금지",,
busan-VB-1489,석기시대,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419105032027,www.visitbusan.net,rights_restricted,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 사이트 공통 ARR (domain_inferred) — 21I: 사이트 공통 ARR만으로 blocked 처리 금지",,
busan-VB-1508,부산약콩밀면,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20230605160757154,www.visitbusan.net,rights_restricted,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 사이트 공통 ARR (domain_inferred) — 21I: 사이트 공통 ARR만으로 blocked 처리 금지",,
busan-VB-1624,무공해 질주 본능 스카이라인루지 부산,attraction,https://www.visitbusan.net/uploadImgs/files/cntnts/20230613161356984,www.visitbusan.net,rights_restricted,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 사이트 공통 ARR (domain_inferred) — 21I: 사이트 공통 ARR만으로 blocked 처리 금지",,
busan-VB-1666,동백상회,attraction,https://www.visitbusan.net/uploadImgs/files/cntnts/20230630173529014,www.visitbusan.net,rights_restricted,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 사이트 공통 ARR (domain_inferred) — 21I: 사이트 공통 ARR만으로 blocked 처리 금지",,
busan-VB-1667,해운대 선물가게,attraction,https://www.visitbusan.net/uploadImgs/files/cntnts/20230630182744054,www.visitbusan.net,rights_restricted,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 사이트 공통 ARR (domain_inferred) — 21I: 사이트 공통 ARR만으로 blocked 처리 금지",,
busan-VB-1680,해운대 한눈에 담은 프리미엄 스파&워터파크 클럽디오아시스,attraction,https://www.visitbusan.net/uploadImgs/files/cntnts/20230803111638709,www.visitbusan.net,rights_restricted,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 사이트 공통 ARR (domain_inferred) — 21I: 사이트 공통 ARR만으로 blocked 처리 금지",,
busan-VB-1695,우시산 인 부산,attraction,https://www.visitbusan.net/uploadImgs/files/cntnts/20230818110625569,www.visitbusan.net,rights_restricted,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 사이트 공통 ARR (domain_inferred) — 21I: 사이트 공통 ARR만으로 blocked 처리 금지",,
busan-VB-1710,코코스퀘어,attraction,https://www.visitbusan.net/uploadImgs/files/cntnts/20230918105645593,www.visitbusan.net,rights_restricted,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 사이트 공통 ARR (domain_inferred) — 21I: 사이트 공통 ARR만으로 blocked 처리 금지",,
busan-VB-1721,코리아쿠킹클래스 밥상 인 부산,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20240115181405769,www.visitbusan.net,rights_restricted,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 사이트 공통 ARR (domain_inferred) — 21I: 사이트 공통 ARR만으로 blocked 처리 금지",,
